"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Sex","Ratio"
"791",15,"Tube",9,3.671420365,1.254621632,1,"M",0.59016393442623
"792",15,"Tube",9,3.815372425,1.665346672,1,"M",0.59016393442623
"793",15,"Tube",9,3.543318146,1.712890254,1,"M",0.59016393442623
"794",15,"Tube",9,3.810089144,1.922874406,1,"M",0.59016393442623
"795",15,"Tube",9,3.549920761,2.163232964,1,"M",0.59016393442623
"796",15,"Tube",9,3.151083597,1.868726228,2,"F",0.59016393442623
"797",15,"Tube",9,2.461701664,1.830427892,2,"F",0.59016393442623
"798",15,"Tube",9,2.667723851,1.947965531,2,"F",0.59016393442623
"799",15,"Tube",9,2.415477417,1.896459984,2,"F",0.59016393442623
"800",15,"Tube",9,2.752244453,2.142101823,2,"M",0.59016393442623
"801",15,"Tube",9,2.571315372,2.171156894,2,"F",0.59016393442623
"802",15,"Tube",9,2.142101823,2.123613312,2,"F",0.59016393442623
"803",15,"Tube",9,2.511885895,2.033809429,2,"M",0.59016393442623
"804",15,"Tube",9,1.662044374,2.082672345,2,"F",0.59016393442623
"805",15,"Tube",9,1.971077655,2.002113708,2,"M",0.59016393442623
"806",15,"Tube",9,1.951267829,1.937400951,2,"M",0.59016393442623
"807",15,"Tube",9,1.218304279,2.106444136,3,"M",0.59016393442623
"808",15,"Tube",9,0.996434231,2.237188986,3,"F",0.59016393442623
"809",15,"Tube",9,1.137743661,2.390386292,3,"M",0.59016393442623
"810",15,"Tube",9,0.82078645,2.916006339,3,"F",0.59016393442623
"811",15,"Tube",9,0.82078645,3.342577258,3,"M",0.59016393442623
"812",15,"Tube",9,0.876253962,3.489169968,3,"M",0.59016393442623
"813",15,"Tube",9,0.902668384,3.623876783,3,"M",0.59016393442623
"814",15,"Tube",9,1.078314184,3.844427496,4,"F",0.59016393442623
"815",15,"Tube",9,1.053223059,4.202323693,4,"M",0.59016393442623
"816",15,"Tube",9,1.135103011,4.384574089,4,"M",0.59016393442623
"817",15,"Tube",9,1.449419572,4.447965531,4,"M",0.59016393442623
"818",15,"Tube",9,1.663365689,4.214209588,4,"M",0.59016393442623
"819",15,"Tube",9,2.206154913,4.290808241,4,"F",0.59016393442623
"820",15,"Tube",9,3.204570127,4.308637084,5,"F",0.59016393442623
"821",15,"Tube",9,3.398706418,4.196380745,5,"F",0.59016393442623
"822",15,"Tube",9,3.705427892,4.372028526,5,"F",0.59016393442623
"823",15,"Tube",9,3.847068146,4.129358162,5,"F",0.59016393442623
"824",15,"Tube",9,4.047147385,4.238312203,5,"F",0.59016393442623
"825",15,"Tube",9,4.176901743,4.140253566,5,"M",0.59016393442623
"826",15,"Tube",9,4.226426307,4.345285261,5,"M",0.59016393442623
"827",15,"Tube",9,4.354199683,4.124405705,5,"F",0.59016393442623
"828",15,"Tube",9,4.595879556,4.094690967,5,"M",0.59016393442623
"829",15,"Tube",9,5.104992076,4.300713154,6,"F",0.59016393442623
"830",15,"Tube",9,5.934364105,4.239302694,6,"M",0.59016393442623
"831",15,"Tube",9,6.299524564,4.220814184,6,"M",0.59016393442623
"832",15,"Tube",9,6.994849445,4.358161648,6,"F",0.59016393442623
"833",15,"Tube",9,6.857501981,3.980453645,6,"M",0.59016393442623
"834",15,"Tube",9,6.909007528,3.697834786,7,"M",0.59016393442623
"835",15,"Tube",9,6.766376783,3.627838748,7,"M",0.59016393442623
"836",15,"Tube",9,6.9856042,3.577654517,7,"M",0.59016393442623
"837",15,"Tube",9,6.819201664,3.061277734,7,"M",0.59016393442623
"838",15,"Tube",9,6.757131537,2.768092314,7,"M",0.59016393442623
"839",15,"Tube",9,6.840332805,2.717908082,7,"M",0.59016393442623
"840",15,"Tube",9,7.029185816,2.609613708,7,"M",0.59016393442623
"841",15,"Tube",9,6.861463946,2.256998811,7,"F",0.59016393442623
"842",15,"Tube",9,6.437533677,2.171156894,7,"M",0.59016393442623
"843",15,"Tube",9,6.333201268,1.967775357,7,"M",0.59016393442623
"844",15,"Tube",9,6.182646593,1.961172742,8,"M",0.59016393442623
"845",15,"Tube",9,5.677496038,1.95225832,8,"F",0.59016393442623
"846",15,"Tube",9,5.708201268,2.039421553,8,"M",0.59016393442623
"847",15,"Tube",9,5.805269414,2.159270998,8,"F",0.59016393442623
"848",15,"Tube",9,6.010301109,2.308835182,8,"F",0.59016393442623
"849",15,"Tube",9,5.830031696,2.277139461,8,"F",0.59016393442623
"850",15,"Tube",9,5.344690967,2.128565769,8,"M",0.59016393442623
"851",15,"Tube",10,3.593666534,1.043322734,1,"M",0.690909090909091
"852",15,"Tube",10,3.781796502,1.17845787,1,"M",0.690909090909091
"853",15,"Tube",10,3.858638712,1.17845787,1,"M",0.690909090909091
"854",15,"Tube",10,3.698330684,1.273847377,1,"M",0.690909090909091
"855",15,"Tube",10,3.640037758,1.534843005,1,"M",0.690909090909091
"856",15,"Tube",10,3.056438792,2.013116057,2,"M",0.690909090909091
"857",15,"Tube",10,2.700715421,2.2436407,2,"F",0.690909090909091
"858",15,"Tube",10,2.567567568,1.848171701,2,"F",0.690909090909091
"859",15,"Tube",10,2.26483903,1.824986089,2,"M",0.690909090909091
"860",15,"Tube",10,2.124403816,2.267488076,2,"M",0.690909090909091
"861",15,"Tube",10,2.095256359,2.161500397,2,"F",0.690909090909091
"862",15,"Tube",10,1.993243243,1.998543323,2,"F",0.690909090909091
"863",15,"Tube",10,1.942899444,1.86738275,2,"M",0.690909090909091
"864",15,"Tube",10,1.802464229,1.862082671,2,"M",0.690909090909091
"865",15,"Tube",10,1.689189189,2.217806041,2,"F",0.690909090909091
"866",15,"Tube",10,1.63354531,2.112480127,2,"F",0.690909090909091
"867",15,"Tube",10,0.995627981,2.395999603,3,"M",0.690909090909091
"868",15,"Tube",10,1.189056041,2.308559221,3,"M",0.690909090909091
"869",15,"Tube",10,0.751854134,2.849099762,3,"F",0.690909090909091
"870",15,"Tube",10,0.921436804,2.801405008,3,"M",0.690909090909091
"871",15,"Tube",10,1.011526232,2.896794515,3,"F",0.690909090909091
"872",15,"Tube",10,0.746556041,3.07697337,3,"M",0.690909090909091
"873",15,"Tube",10,0.998277027,3.439984102,3,"F",0.690909090909091
"874",15,"Tube",10,0.839294515,3.559220986,3,"M",0.690909090909091
"875",15,"Tube",10,1.045971781,3.606915739,3,"M",0.690909090909091
"876",15,"Tube",10,1.157259539,3.783122019,4,"F",0.690909090909091
"877",15,"Tube",10,0.815447138,4.013646661,4,"M",0.690909090909091
"878",15,"Tube",10,0.921436804,4.14745628,4,"M",0.690909090909091
"879",15,"Tube",10,1.084393879,4.309087838,4,"M",0.690909090909091
"880",15,"Tube",10,1.328165739,4.311738871,4,"M",0.690909090909091
"881",15,"Tube",10,1.897853736,4.240858506,4,"F",0.690909090909091
"882",15,"Tube",10,2.551669316,4.313726153,4,"F",0.690909090909091
"883",15,"Tube",10,3.312136328,4.207736486,5,"F",0.690909090909091
"884",15,"Tube",10,3.630763116,4.217011129,5,"M",0.690909090909091
"885",15,"Tube",10,3.662559618,4.372019078,5,"F",0.690909090909091
"886",15,"Tube",10,3.932168124,4.181240064,5,"M",0.690909090909091
"887",15,"Tube",10,5.526629571,4.153418124,6,"M",0.690909090909091
"888",15,"Tube",10,6.61963434,4.02027027,6,"M",0.690909090909091
"889",15,"Tube",10,6.778616852,4.113672496,6,"F",0.690909090909091
"890",15,"Tube",10,6.963434022,3.824191176,6,"M",0.690909090909091
"891",15,"Tube",10,6.748807631,3.842740461,6,"M",0.690909090909091
"892",15,"Tube",10,6.934286566,3.530073529,7,"M",0.690909090909091
"893",15,"Tube",10,6.98198132,2.276762719,7,"M",0.690909090909091
"894",15,"Tube",10,6.176470588,2.109831081,8,"M",0.690909090909091
"895",15,"Tube",10,6.240063593,2.128378378,8,"M",0.690909090909091
"896",15,"Tube",10,6.212241653,1.934950318,8,"F",0.690909090909091
"897",15,"Tube",10,6.040009936,2.027688792,8,"F",0.690909090909091
"898",15,"Tube",10,5.76709062,2.063459857,8,"M",0.690909090909091
"899",15,"Tube",10,5.329888712,2.129040143,8,"M",0.690909090909091
"900",15,"Tube",10,5.136460652,2.266826312,8,"M",0.690909090909091
"901",15,"Tube",10,4.956279809,1.956810413,8,"M",0.690909090909091
"902",15,"Tube",10,5.229199126,1.919713831,8,"M",0.690909090909091
"903",15,"Tube",10,4.765500795,2.225755167,8,"M",0.690909090909091
"904",15,"Tube",10,4.705882353,2.027027027,8,"M",0.690909090909091
"905",15,"Tube",10,4.878775835,1.969395866,8,"M",0.690909090909091
"906",15,"Tube",11,3.961239802,2.048685226,1,"F",0.8
"907",15,"Tube",11,3.414029428,2.030579001,1,"M",0.8
"908",15,"Tube",11,2.752146292,2.292113371,2,"F",0.8
"909",15,"Tube",11,2.544930599,2.251877314,2,"M",0.8
"910",15,"Tube",11,2.715933841,2.098980298,2,"M",0.8
"911",15,"Tube",11,2.573095839,1.986319338,2,"M",0.8
"912",15,"Tube",11,2.55297781,1.889752802,2,"M",0.8
"913",15,"Tube",11,2.355821131,2.056732438,2,"M",0.8
"914",15,"Tube",11,2.048015296,1.929988859,2,"M",0.8
"915",15,"Tube",11,2.092274959,2.068803255,2,"M",0.8
"916",15,"Tube",11,1.933342534,2.155310777,2,"M",0.8
"917",15,"Tube",11,1.769716573,2.042649818,2,"F",0.8
"918",15,"Tube",11,1.611454079,2.206275779,2,"M",0.8
"919",15,"Tube",11,1.887740999,2.262606258,2,"M",0.8
"920",15,"Tube",11,1.44246264,2.292113371,2,"M",0.8
"921",15,"Tube",11,1.370037737,2.152629044,2,"M",0.8
"922",15,"Tube",11,1.340530625,1.905847224,2,"M",0.8
"923",15,"Tube",11,1.036078465,2.167381594,3,"M",0.8
"924",15,"Tube",11,1.092408945,2.56706043,3,"M",0.8
"925",15,"Tube",11,1.190317354,2.896996097,3,"M",0.8
"926",15,"Tube",11,1.026689381,3.18937744,3,"M",0.8
"927",15,"Tube",11,1.084361733,3.412017625,3,"M",0.8
"928",15,"Tube",11,1.060220099,3.607832431,3,"M",0.8
"929",15,"Tube",11,1.002547747,3.858637857,4,"M",0.8
"930",15,"Tube",11,0.994500536,4.231491313,4,"M",0.8
"931",15,"Tube",11,5.325912061,4.228137638,6,"F",0.8
"932",15,"Tube",11,5.824169236,4.181196242,6,"F",0.8
"933",15,"Tube",11,7.069475197,3.060622057,7,"M",0.8
"934",15,"Tube",11,7.123793874,3.030445015,7,"M",0.8
"935",15,"Tube",11,6.842141476,2.996244366,7,"F",0.8
"936",15,"Tube",11,6.864271307,2.607966417,7,"M",0.8
"937",15,"Tube",11,7.037286352,2.529506106,7,"M",0.8
"938",15,"Tube",11,6.791846404,2.25590092,7,"F",0.8
"939",15,"Tube",11,4.959094013,2.026555395,8,"M",0.8
"940",15,"Tube",11,4.938975984,2.274007145,8,"M",0.8
"941",15,"Tube",11,5.046271465,2.103673834,8,"F",0.8
"942",15,"Tube",12,3.500778816,0.652906931,1,"M",0.818181818181818
"943",15,"Tube",12,3.522844626,1.165628894,1,"M",0.818181818181818
"944",15,"Tube",12,3.431984034,1.686137072,1,"M",0.818181818181818
"945",15,"Tube",12,3.541018302,2.240395249,1,"M",0.818181818181818
"946",15,"Tube",12,3.117860202,1.919781931,2,"M",0.818181818181818
"947",15,"Tube",12,2.511033879,2.105399143,2,"M",0.818181818181818
"948",15,"Tube",12,2.157320872,2.158619548,2,"M",0.818181818181818
"949",15,"Tube",12,2.280632788,2.115784657,2,"M",0.818181818181818
"950",15,"Tube",12,2.008047118,1.914589174,2,"M",0.818181818181818
"951",15,"Tube",12,1.774402259,1.792575935,2,"M",0.818181818181818
"952",15,"Tube",12,1.116952882,1.929517134,3,"M",0.818181818181818
"953",15,"Tube",12,1.175364097,2.809579439,3,"F",0.818181818181818
"954",15,"Tube",12,0.967679128,2.840732087,3,"M",0.818181818181818
"955",15,"Tube",12,1.05334891,3.611760125,3,"M",0.818181818181818
"956",15,"Tube",12,0.800233645,3.70911215,4,"M",0.818181818181818
"957",15,"Tube",12,3.647780374,4.221183801,5,"F",0.818181818181818
"958",15,"Tube",12,3.771417445,4.248442368,5,"M",0.818181818181818
"959",15,"Tube",12,5.011682243,4.094626168,6,"F",0.818181818181818
"960",15,"Tube",12,5.582165109,4.221832165,6,"F",0.818181818181818
"961",15,"Tube",12,6.606308411,2.498701324,7,"M",0.818181818181818
"962",15,"Tube",12,6.615395249,2.185878115,7,"M",0.818181818181818
"963",15,"Tube",12,6.211707555,2.050882009,8,"M",0.818181818181818
"964",15,"Tube",13,3.753900156,1.304602184,1,"M",0.8
"965",15,"Tube",13,3.445787832,2.039781591,1,"M",0.8
"966",15,"Tube",13,3.098673947,2.211388456,2,"M",0.8
"967",15,"Tube",13,2.810062402,1.971528861,2,"M",0.8
"968",15,"Tube",13,2.236090094,2.124284321,2,"M",0.8
"969",15,"Tube",13,2.068383385,2.099584633,2,"M",0.8
"970",15,"Tube",13,1.008190328,1.981279251,3,"F",0.8
"971",15,"Tube",13,1.192798362,2.290692278,3,"M",0.8
"972",15,"Tube",13,0.875585023,2.498699298,3,"M",0.8
"973",15,"Tube",13,1.091394306,2.912115835,3,"F",0.8
"974",15,"Tube",13,0.880785881,3.182527301,3,"M",0.8
"975",15,"Tube",13,0.729978549,3.283931357,3,"M",0.8
"976",15,"Tube",13,0.956187598,3.887154836,4,"M",0.8
"977",15,"Tube",13,0.755980889,3.725949688,4,"M",0.8
"978",15,"Tube",13,0.722178237,3.892355694,4,"F",0.8
"979",15,"Tube",13,3.602443448,4.164717239,5,"M",0.8
"980",15,"Tube",13,3.786402106,4.205017551,5,"M",0.8
"981",15,"Tube",13,5.14950663,4.177716459,6,"M",0.8
"982",15,"Tube",13,5.323712949,4.094514431,6,"F",0.8
"983",15,"Tube",13,6.760920437,2.414196568,7,"M",0.8
"984",15,"Tube",13,5.037051482,1.989079563,8,"F",0.8
"985",15,"Tube",14,3.782265654,1.267752871,1,"M",0.6875
"986",15,"Tube",14,3.246882179,2.043966284,1,"M",0.6875
"987",15,"Tube",14,2.733112264,1.928492034,2,"M",0.6875
"988",15,"Tube",14,2.20205076,2.190316784,2,"M",0.6875
"989",15,"Tube",14,1.503643942,2.081017043,2,"M",0.6875
"990",15,"Tube",14,1.244288625,1.955044461,3,"M",0.6875
"991",15,"Tube",14,1.072002594,1.937754724,3,"M",0.6875
"992",15,"Tube",14,0.862048907,2.189699889,3,"M",0.6875
"993",15,"Tube",14,1.104112634,2.503395702,3,"F",0.6875
"994",15,"Tube",14,0.822526862,3.496356058,3,"M",0.6875
"995",15,"Tube",14,0.857108188,3.834753612,4,"M",0.6875
"996",15,"Tube",14,1.030011115,3.943434605,4,"F",0.6875
"997",15,"Tube",14,2.65962764,4.069407188,4,"F",0.6875
"998",15,"Tube",14,3.387675065,4.121278251,5,"F",0.6875
"999",15,"Tube",14,5.421761764,2.222426825,8,"F",0.6875
"1000",15,"Tube",14,5.271706187,1.895763246,8,"M",0.6875
"1001",15,"Tube",15,3.458404905,1.245988491,1,"M",1
"1002",15,"Tube",15,2.740680358,1.913107021,2,"M",1
"1003",15,"Tube",15,2.533324175,2.035299058,2,"M",1
"1004",15,"Tube",15,1.037706611,3.490804309,3,"M",1
"1005",15,"Tube",15,1.040483703,4.208219673,4,"M",1
"1006",15,"Tube",15,1.423105848,4.065045783,4,"F",1
"1007",15,"Tube",15,1.91804469,4.264996388,4,"F",1
"1008",15,"Tube",15,1.997038139,4.155145747,4,"F",1
"1009",15,"Tube",15,2.346642515,4.110095765,4,"F",1
"1010",15,"Tube",15,6.946432122,3.734879198,7,"F",1
"1011",18,"Circle",3,3.892436149,1.102652259,4,"M",1
"1012",18,"Circle",5,3.665540541,1.813063767,8,"M",1
"1013",19,"Circle",4,4.073795181,0.670180723,2,"M",1
"1014",19,"Circle",5,2.878113879,1.881672598,7,"M",1
"1015",19,"Circle",7,4.354545455,0.729545455,2,"M",1
"1016",19,"Circle",8,3.901376147,0.583715596,1,"M",1
