"","Colony","Nest","Day","ScaledX","ScaledY","Bin","AntID","Density"
"12502",10,"Tube",11,2.69388516,1.366517524,2,"X,X,X,X","High"
"12503",10,"Tube",11,2.902684564,1.6349739,2,"X,X,X,X","High"
"12504",10,"Tube",11,3.070469799,1.34601044,2,"X,X,X,X","High"
"12505",10,"Tube",11,3.186055183,1.416853095,2,"X,X,X,X","High"
"12506",10,"Tube",11,3.307233408,2.98284862,5,"X,X,X,X","High"
"12507",10,"Tube",11,3.344519016,3.063012677,5,"X,X,X,X","High"
"12508",10,"Tube",11,3.84601044,2.967934377,5,"X,X,X,X","High"
"12509",10,"Tube",11,3.890753169,2.938105891,5,"X,X,X,X","High"
"12510",10,"Tube",11,3.987695749,3.212155108,5,"X,X,X,X","High"
"12511",10,"Tube",11,4.120059657,2.941834452,5,"X,X,X,X","High"
"12512",10,"Tube",11,4.306487696,3.191648024,5,"X,X,X,X","High"
"12513",10,"Tube",11,4.51715138,3.089112603,5,"X,X,X,X","High"
"12514",10,"Tube",11,4.735272185,3.208426547,6,"X,X,X,X","High"
"12515",10,"Tube",11,4.834079045,1.487695749,8,"X,X,X,X","High"
"12516",10,"Tube",11,4.886278896,1.579045488,8,"X,X,X,X","High"
"12517",10,"Tube",11,5.102535421,3.178598061,6,"X,X,X,X","High"
"12518",10,"Tube",11,5.108128262,3.193512304,6,"X,X,X,X","High"
"12519",10,"Tube",11,5.328113348,3.234526473,6,"X,X,X,X","High"
"12520",10,"Tube",11,5.333706189,3.197240865,6,"X,X,X,X","High"
"12521",10,"Tube",11,5.438105891,1.58650261,8,"X,X,X,X","High"
"12522",10,"Tube",11,5.613348248,3.118941089,6,"X,X,X,X","High"
"12523",10,"Tube",11,5.633855332,3.217747949,6,"X,X,X,X","High"
"12524",10,"Tube",11,5.736390753,2.544742729,7,"X,X,X,X","High"
"12525",10,"Tube",11,5.756897837,2.846756152,7,"X,X,X,X","High"
"12526",10,"Tube",11,5.782997763,3.044369873,6,"X,X,X,X","High"
"12527",10,"Tube",11,5.926547353,2.408650261,7,"X,X,X,X","High"
"12528",10,"Tube",11,5.967561521,1.44108874,7,"X,X,X,X","High"
"12529",10,"Tube",11,5.975018643,2.759134974,7,"X,X,X,X","High"
"12530",10,"Tube",11,6.001118568,3.152498136,6,"X,X,X,X","High"
"12531",10,"Tube",12,6.05,1.940384615,7,"Db,Db,P,G","High"
"12532",10,"Tube",12,1.578846154,1.403205769,3,"Db,Db,W,W","High"
"12533",10,"Tube",12,2.946153846,3.236538462,4,"Db,G,Y,O","High"
"12534",10,"Tube",12,2.536538462,1.461538462,2,"Db,Lb,P,Y","High"
"12535",10,"Tube",12,4.830769231,1.366667308,8,"Db,O,P,Lb","High"
"12536",10,"Tube",12,2.091667308,3.194871154,4,"Db,W,Db,W","High"
"12537",10,"Tube",12,6.094230769,2.548717308,7,"Db,W,O,W","High"
"12538",10,"Tube",12,1.625,1.644230769,3,"Db,W,P,O","High"
"12539",10,"Tube",12,6.099359615,2.251282692,7,"Db,W,P,P","High"
"12540",10,"Tube",12,2.701923077,3.101923077,4,"Db,X,O,Y","High"
"12541",10,"Tube",12,6.203846154,3.173076923,6,"Db,Y,X,Lb","High"
"12542",10,"Tube",12,3.391667308,3.252563462,5,"Db,Y,X,S","High"
"12543",10,"Tube",12,4.336538462,3.098076923,5,"Db,Y,X,X","High"
"12544",10,"Tube",12,1.773717308,2.830769231,3,"Lb,S,W,O","High"
"12545",10,"Tube",12,2.107051923,3.030769231,4,"Lb,W,W,P","High"
"12546",10,"Tube",12,4.588461538,3.232692308,6,"O,Db,X,Db","High"
"12547",10,"Tube",12,5.269230769,1.294230769,8,"O,Db,X,S","High"
"12548",10,"Tube",12,1.540384615,2.866667308,3,"O,Db,Y,P","High"
"12549",10,"Tube",12,3.499359615,3.162821154,5,"O,G,G,Lb","High"
"12550",10,"Tube",12,4.928846154,3.088461538,6,"O,G,S,O","High"
"12551",10,"Tube",12,5.288461538,1.536538462,8,"O,O,G,P","High"
"12552",10,"Tube",12,5.982692308,2.878846154,6,"O,X,Y,Lb","High"
"12553",10,"Tube",12,2.611538462,1.532692308,2,"O,Y,X,X","High"
"12554",10,"Tube",12,2.726923077,1.35,2,"O,Y,X,X","High"
"12555",10,"Tube",12,1.637821154,3.266667308,4,"X,X,X,X","High"
"12556",10,"Tube",12,2.453846154,1.561538462,2,"X,X,X,X","High"
"12557",10,"Tube",12,2.711538462,1.648076923,2,"X,X,X,X","High"
"12558",10,"Tube",12,2.890384615,1.425,2,"X,X,X,X","High"
"12559",10,"Tube",12,3.175,1.298076923,2,"X,X,X,X","High"
"12560",10,"Tube",12,5.107692308,1.486538462,8,"X,X,X,X","High"
"12561",10,"Tube",12,5.131409615,2.955128846,6,"X,X,X,X","High"
"12562",10,"Tube",12,5.612821154,1.305769231,8,"X,X,X,X","High"
"12563",10,"Tube",12,5.792948077,1.512821154,7,"X,X,X,X","High"
"12564",10,"Tube",12,5.888461538,1.826923077,7,"X,X,X,X","High"
"12565",10,"Tube",12,5.891667308,2.371794231,7,"X,X,X,X","High"
"12566",10,"Tube",12,5.926923077,1.473717308,7,"X,X,X,X","High"
"12567",10,"Tube",12,6.008975,1.386538462,7,"X,X,X,X","High"
"12568",10,"Tube",12,6.133332692,1.439101923,7,"X,X,X,X","High"
"12569",10,"Tube",13,1.526941729,3.038847744,4,"Db,Db,X,W","High"
"12570",10,"Tube",13,1.609648496,2.685464286,3,"Db,Db,X,Y","High"
"12571",10,"Tube",13,1.697368421,2.244360902,3,"Db,G,Y,O","High"
"12572",10,"Tube",13,5.355263158,1.317669173,8,"Db,O,X,Lb","High"
"12573",10,"Tube",13,6.058896617,2.862156015,7,"Db,W,O,S","High"
"12574",10,"Tube",13,6.038847744,3.092731203,6,"Db,W,P,P","High"
"12575",10,"Tube",13,2.847744361,3.236842105,4,"Db,X,O,X","High"
"12576",10,"Tube",13,1.727443609,1.85087782,3,"Db,Y,Lb,X","High"
"12577",10,"Tube",13,4.751879699,3.20112782,6,"Db,Y,X,Lb","High"
"12578",10,"Tube",13,1.597118421,1.437343985,3,"Lb,S,S,O","High"
"12579",10,"Tube",13,5.409774436,1.503759398,8,"O,Db,Lb,Db","High"
"12580",10,"Tube",13,1.486842105,2.783208647,3,"O,Db,Y,P","High"
"12581",10,"Tube",13,2.529449248,2.931077068,4,"O,Lb,W,P","High"
"12582",10,"Tube",13,1.496866541,2.555137218,3,"O,Lb,Y,O","High"
"12583",10,"Tube",13,3.082706767,1.328947368,2,"O,O,G,P","High"
"12584",10,"Tube",13,4.998120301,1.546992481,8,"O,O,Y,S","High"
"12585",10,"Tube",13,3.187969925,1.371554511,2,"O,S,X,G","High"
"12586",10,"Tube",13,3.130325188,1.602129699,2,"O,S,Y,Y","High"
"12587",10,"Tube",13,2.466791353,3.016291353,4,"O,W,Lb,W","High"
"12588",10,"Tube",13,4.928571429,1.409774436,8,"O,X,Y,Lb","High"
"12589",10,"Tube",13,1.541979323,1.978697368,3,"X,X,X,X","High"
"12590",10,"Tube",13,1.548246241,3.19987406,4,"X,X,X,X","High"
"12591",10,"Tube",13,1.552005639,1.364661654,3,"X,X,X,X","High"
"12592",10,"Tube",13,1.564535714,2.527569549,3,"X,X,X,X","High"
"12593",10,"Tube",13,1.594610902,2.189223684,3,"X,X,X,X","High"
"12594",10,"Tube",13,1.635964286,3.07456203,4,"X,X,X,X","High"
"12595",10,"Tube",13,1.672306391,2.437343985,3,"X,X,X,X","High"
"12596",10,"Tube",13,1.709900376,3.221804511,4,"X,X,X,X","High"
"12597",10,"Tube",13,1.767543233,1.615287594,3,"X,X,X,X","High"
"12598",10,"Tube",13,1.790099624,2.352129699,3,"X,X,X,X","High"
"12599",10,"Tube",13,1.797618421,1.95112782,3,"X,X,X,X","High"
"12600",10,"Tube",13,1.835212406,2.916039474,4,"X,X,X,X","High"
"12601",10,"Tube",13,1.92543797,3.131578947,4,"X,X,X,X","High"
"12602",10,"Tube",13,1.960526316,1.585212406,2,"X,X,X,X","High"
"12603",10,"Tube",13,2.060776316,1.332080827,2,"X,X,X,X","High"
"12604",10,"Tube",13,2.095864662,3.241855263,4,"X,X,X,X","High"
"12605",10,"Tube",13,2.246240602,1.547618421,2,"X,X,X,X","High"
"12606",10,"Tube",13,2.429197368,1.384712406,2,"X,X,X,X","High"
"12607",10,"Tube",13,2.531954887,3.241855263,4,"X,X,X,X","High"
"12608",10,"Tube",13,2.626565789,1.546992481,2,"X,X,X,X","High"
"12609",10,"Tube",13,2.67418609,1.647242481,2,"X,X,X,X","High"
"12610",10,"Tube",13,2.677317669,3.076441729,4,"X,X,X,X","High"
"12611",10,"Tube",13,2.736842105,1.293859023,2,"X,X,X,X","High"
"12612",10,"Tube",13,2.786968045,1.454261278,2,"X,X,X,X","High"
"12613",10,"Tube",13,2.869674812,1.409148496,2,"X,X,X,X","High"
"12614",10,"Tube",13,2.907268797,1.306390977,2,"X,X,X,X","High"
"12615",10,"Tube",13,2.912280075,1.466791353,2,"X,X,X,X","High"
"12616",10,"Tube",13,2.929825188,1.552005639,2,"X,X,X,X","High"
"12617",10,"Tube",13,3.080201128,1.501879699,2,"X,X,X,X","High"
"12618",10,"Tube",13,3.862156015,2.915413534,5,"X,X,X,X","High"
"12619",10,"Tube",13,3.887218045,3.218671053,5,"X,X,X,X","High"
"12620",10,"Tube",13,4.032580827,2.905389098,5,"X,X,X,X","High"
"12621",10,"Tube",13,4.303257519,3.233708647,5,"X,X,X,X","High"
"12622",10,"Tube",13,4.426065789,3.19862218,5,"X,X,X,X","High"
"12623",10,"Tube",13,4.468671053,3.015663534,5,"X,X,X,X","High"
"12624",10,"Tube",13,4.619046992,2.92543797,6,"X,X,X,X","High"
"12625",10,"Tube",13,4.793233083,1.537593985,8,"X,X,X,X","High"
"12626",10,"Tube",13,4.804511278,1.618421053,8,"X,X,X,X","High"
"12627",10,"Tube",13,5.234962406,1.595864662,8,"X,X,X,X","High"
"12628",10,"Tube",13,5.291979323,3.17543797,6,"X,X,X,X","High"
"12629",10,"Tube",13,5.505639098,1.644736842,8,"X,X,X,X","High"
"12630",10,"Tube",13,5.543233083,1.366541353,8,"X,X,X,X","High"
"12631",10,"Tube",13,5.637843985,1.506265038,8,"X,X,X,X","High"
"12632",10,"Tube",13,5.72556391,2.691729323,7,"X,X,X,X","High"
"12633",10,"Tube",13,5.765663534,3.020050752,6,"X,X,X,X","High"
"12634",10,"Tube",13,5.820802632,2.070174812,7,"X,X,X,X","High"
"12635",10,"Tube",13,6.001253759,1.804511278,7,"X,X,X,X","High"
"12636",10,"Tube",13,6.018796992,1.917293233,7,"X,X,X,X","High"
"12637",10,"Tube",13,6.036340226,2.273182331,7,"X,X,X,X","High"
"12638",10,"Tube",1,3.566901612,1.301502687,1,"Db,W,P,O","High"
"12639",10,"Tube",1,3.466308392,0.950117817,1,"Db,X,W,G","High"
"12640",10,"Tube",1,3.548987185,0.287308805,1,"Lb,O,W,Y","High"
"12641",10,"Tube",1,3.426347664,1.455835056,1,"O,Db,W,S","High"
"12642",10,"Tube",1,3.747416288,0.990078545,1,"O,Lb,Y,O","High"
"12643",10,"Tube",1,3.426347664,1.122364613,1,"O,P,G,S","High"
"12644",10,"Tube",1,3.788755684,0.755822654,1,"O,X,Lb,W","High"
"12645",10,"Tube",1,3.70745556,0.317625052,1,"O,Y,X,X","High"
"12646",10,"Tube",1,3.413945845,0.560148822,1,"X,X,X,X","High"
"12647",10,"Tube",1,3.418079785,0.382389417,1,"X,X,X,X","High"
"12648",10,"Tube",1,3.437370814,0.436130632,1,"X,X,X,X","High"
"12649",10,"Tube",1,3.452527904,0.287308805,1,"X,X,X,X","High"
"12650",10,"Tube",1,3.485599421,0.24459074,1,"X,X,X,X","High"
"12651",10,"Tube",1,3.493867301,0.535345184,1,"X,X,X,X","High"
"12652",10,"Tube",1,3.510403059,0.655229434,1,"X,X,X,X","High"
"12653",10,"Tube",1,3.522804878,0.46506821,1,"X,X,X,X","High"
"12654",10,"Tube",1,3.531072757,0.69243489,1,"X,X,X,X","High"
"12655",10,"Tube",1,3.565522943,0.414082265,1,"X,X,X,X","High"
"12656",10,"Tube",1,3.566901612,0.527077305,1,"X,X,X,X","High"
"12657",10,"Tube",1,3.619264159,0.605622158,1,"X,X,X,X","High"
"12658",10,"Tube",1,3.626153369,0.850903266,1,"X,X,X,X","High"
"12659",10,"Tube",1,3.654402646,0.020669698,1,"X,X,X,X","High"
"12660",10,"Tube",1,3.679894585,0.425107482,1,"X,X,X,X","High"
"12661",10,"Tube",1,3.752928896,0.376876809,1,"X,X,X,X","High"
"12662",10,"Tube",1,3.770841257,0.509162877,1,"X,X,X,X","High"
"12663",10,"Tube",1,3.776353865,0.470580819,1,"X,X,X,X","High"
"12664",10,"Tube",1,3.801157503,0.316246383,1,"X,X,X,X","High"
"12665",10,"Tube",2,3.562861869,1.072512407,1,"Db,G,W,W","High"
"12666",10,"Tube",2,3.693823408,0.555556245,1,"Db,P,P,Lb","High"
"12667",10,"Tube",2,3.524261787,0.544526468,1,"Db,S,O,X","High"
"12668",10,"Tube",2,3.651089744,1.406120761,1,"Db,W,P,O","High"
"12669",10,"Tube",2,3.44568445,1.341329611,1,"Lb,G,X,Y","High"
"12670",10,"Tube",2,3.793078991,0.769230769,1,"Lb,S,W,O","High"
"12671",10,"Tube",2,3.448442928,0.518335401,1,"X,X,X,X","High"
"12672",10,"Tube",2,3.456714227,0.424592639,1,"X,X,X,X","High"
"12673",10,"Tube",2,3.488420182,0.395643093,1,"X,X,X,X","High"
"12674",10,"Tube",2,3.495312242,0.299145988,1,"X,X,X,X","High"
"12675",10,"Tube",2,3.55872622,0.135097188,1,"X,X,X,X","High"
"12676",10,"Tube",2,3.580783706,0.206782465,1,"X,X,X,X","High"
"12677",10,"Tube",2,3.593190653,0.3542866,1,"X,X,X,X","High"
"12678",10,"Tube",2,3.598703474,0.042735732,1,"X,X,X,X","High"
"12679",10,"Tube",2,3.622140199,0.073062448,1,"X,X,X,X","High"
"12680",10,"Tube",2,3.637303557,0.403914392,1,"X,X,X,X","High"
"12681",10,"Tube",2,3.645574855,0.245382548,1,"X,X,X,X","High"
"12682",10,"Tube",2,3.677280811,0.347394541,1,"X,X,X,X","High"
"12683",10,"Tube",2,3.72966708,0.059278329,1,"X,X,X,X","High"
"12684",10,"Tube",2,3.747586849,0.22883995,1,"X,X,X,X","High"
"12685",10,"Tube",2,3.758616625,1.152466915,1,"X,X,X,X","High"
"12686",10,"Tube",2,3.795837469,0.165425972,1,"X,X,X,X","High"
"12687",10,"Tube",2,3.838571133,0.493521505,1,"X,X,X,X","High"
"12688",10,"Tube",2,3.844086022,0.286739041,1,"X,X,X,X","High"
"12689",10,"Tube",3,3.462747629,0.566466932,1,"Db,Db,G,X","High"
"12690",10,"Tube",3,3.529842951,0.766704534,1,"Db,O,W,Y","High"
"12691",10,"Tube",3,3.625244112,1.351691871,1,"O,Lb,X,P","High"
"12692",10,"Tube",3,3.581212807,0.960651948,1,"O,Y,Lb,Y","High"
"12693",10,"Tube",3,3.390410485,0.923959194,1,"X,O,X,W","High"
"12694",10,"Tube",3,3.41766796,0.40397045,1,"X,X,X,X","High"
"12695",10,"Tube",3,3.444925434,0.248812518,1,"X,X,X,X","High"
"12696",10,"Tube",3,3.455409078,1.154599363,1,"X,X,X,X","High"
"12697",10,"Tube",3,3.512020756,0.3494555,1,"X,X,X,X","High"
"12698",10,"Tube",3,3.566535705,0.487839602,1,"X,X,X,X","High"
"12699",10,"Tube",3,3.569680798,0.787671822,1,"X,X,X,X","High"
"12700",10,"Tube",3,3.589599722,0.848476957,1,"X,X,X,X","High"
"12701",10,"Tube",3,3.62000229,0.530822543,1,"X,X,X,X","High"
"12702",10,"Tube",3,3.656695044,0.689125568,1,"X,X,X,X","High"
"12703",10,"Tube",3,3.665081959,0.445905026,1,"X,X,X,X","High"
"12704",10,"Tube",3,3.665081959,0.614691695,1,"X,X,X,X","High"
"12705",10,"Tube",3,3.703871442,0.380906433,1,"X,X,X,X","High"
"12706",10,"Tube",3,3.707016535,0.856863872,1,"X,X,X,X","High"
"12707",10,"Tube",3,3.709113264,0.330584941,1,"X,X,X,X","High"
"12708",10,"Tube",3,3.736370739,1.000489796,1,"X,X,X,X","High"
"12709",10,"Tube",3,3.754192933,0.266634713,1,"X,X,X,X","High"
"12710",10,"Tube",3,3.795079145,0.301230738,1,"X,X,X,X","High"
"12711",10,"Tube",3,3.809756247,0.640900805,1,"X,X,X,X","High"
"12712",10,"Tube",4,3.549638243,0.857031947,1,"Db,Db,X,Db","High"
"12713",10,"Tube",4,3.633660337,0.360651453,1,"Lb,Db,X,X","High"
"12714",10,"Tube",4,3.581953389,0.709668988,1,"X,W,X,W","High"
"12715",10,"Tube",4,3.328593804,0.346432866,1,"X,X,X,X","High"
"12716",10,"Tube",4,3.341519087,0.337383617,1,"X,X,X,X","High"
"12717",10,"Tube",4,3.40098198,0.879006479,1,"X,X,X,X","High"
"12718",10,"Tube",4,3.407444622,0.29214125,1,"X,X,X,X","High"
"12719",10,"Tube",4,3.453980293,0.303775168,1,"X,X,X,X","High"
"12720",10,"Tube",4,3.475956764,0.546794138,1,"X,X,X,X","High"
"12721",10,"Tube",4,3.487590682,1.058686523,1,"X,X,X,X","High"
"12722",10,"Tube",4,3.488882046,0.417527738,1,"X,X,X,X","High"
"12723",10,"Tube",4,3.495346627,0.687694456,1,"X,X,X,X","High"
"12724",10,"Tube",4,3.501809268,0.670889262,1,"X,X,X,X","High"
"12725",10,"Tube",4,3.545760271,0.492502522,1,"X,X,X,X","High"
"12726",10,"Tube",4,3.578075416,0.196483299,1,"X,X,X,X","High"
"12727",10,"Tube",4,3.596173915,0.520941634,1,"X,X,X,X","High"
"12728",10,"Tube",4,3.606514529,-0.04007303,1,"X,X,X,X","High"
"12729",10,"Tube",4,3.663390814,0.455016099,1,"X,X,X,X","High"
"12730",10,"Tube",4,3.66856209,0.562306029,1,"X,X,X,X","High"
"12731",10,"Tube",4,3.71768243,0.329627672,1,"X,X,X,X","High"
"12732",10,"Tube",5,3.33404296,1.362541472,1,"Db,P,Lb,X","High"
"12733",10,"Tube",5,3.404934071,0.99532114,1,"Db,P,X,W","High"
"12734",10,"Tube",5,3.590672054,0.952786048,1,"Db,P,X,W","High"
"12735",10,"Tube",5,3.423366652,0.862045938,1,"Db,W,P,O","High"
"12736",10,"Tube",5,3.468736708,0.209840493,1,"Db,Y,W,O","High"
"12737",10,"Tube",5,3.70693322,0.594074862,1,"O,P,Y,X","High"
"12738",10,"Tube",5,3.512690345,1.22217567,1,"O,Y,X,X","High"
"12739",10,"Tube",5,3.589253509,0.694740536,1,"X,Lb,X,Db","High"
"12740",10,"Tube",5,3.387920034,0.486318588,1,"X,X,X,X","High"
"12741",10,"Tube",5,3.396427052,0.425350915,1,"X,X,X,X","High"
"12742",10,"Tube",5,3.407771161,0.640863462,1,"X,X,X,X","High"
"12743",10,"Tube",5,3.420531689,0.377145895,1,"X,X,X,X","High"
"12744",10,"Tube",5,3.461648235,0.455125479,1,"X,X,X,X","High"
"12745",10,"Tube",5,3.485750744,0.409755423,1,"X,X,X,X","High"
"12746",10,"Tube",5,3.499929817,0.615342407,1,"X,X,X,X","High"
"12747",10,"Tube",5,3.566567418,0.514674607,1,"X,X,X,X","High"
"12748",10,"Tube",5,3.579327946,0.560046789,1,"X,X,X,X","High"
"12749",10,"Tube",5,3.606267546,0.357294768,1,"X,X,X,X","High"
"12750",10,"Tube",5,3.606267546,1.108749468,1,"X,X,X,X","High"
"12751",10,"Tube",5,3.620446618,0.35587835,1,"X,X,X,X","High"
"12752",10,"Tube",5,3.630370055,0.601163335,1,"X,X,X,X","High"
"12753",10,"Tube",5,3.715440238,0.39982986,1,"X,X,X,X","High"
"12754",10,"Tube",5,3.722530838,0.320431731,1,"X,X,X,X","High"
"12755",10,"Tube",5,3.726784347,0.923011484,1,"X,X,X,X","High"
"12756",10,"Tube",5,3.755140366,0.976890685,1,"X,X,X,X","High"
"12757",10,"Tube",5,3.75797533,0.225435985,1,"X,X,X,X","High"
"12758",10,"Tube",5,3.76081242,0.656458954,1,"X,X,X,X","High"
"12759",10,"Tube",7,3.708057485,1.15086475,1,"O,Y,G,G","High"
"12760",10,"Tube",7,3.611463064,0.061006601,1,"X,Db,X,P","High"
"12761",10,"Tube",7,3.555540982,0.691408784,1,"X,O,W,X","High"
"12762",10,"Tube",7,3.36108244,1.65416921,1,"X,X,X,X","High"
"12763",10,"Tube",7,3.364895353,0.50838898,1,"X,X,X,X","High"
"12764",10,"Tube",7,3.366801809,0.813421986,1,"X,X,X,X","High"
"12765",10,"Tube",7,3.383959916,0.634215095,1,"X,X,X,X","High"
"12766",10,"Tube",7,3.39730511,0.382562864,1,"X,X,X,X","High"
"12767",10,"Tube",7,3.39793996,0.2719884,1,"X,X,X,X","High"
"12768",10,"Tube",7,3.406837391,0.53889228,1,"X,X,X,X","High"
"12769",10,"Tube",7,3.431621323,0.578927862,1,"X,X,X,X","High"
"12770",10,"Tube",7,3.465937536,0.394001602,1,"X,X,X,X","High"
"12771",10,"Tube",7,3.469750449,0.275801312,1,"X,X,X,X","High"
"12772",10,"Tube",7,3.500253749,0.483605048,1,"X,X,X,X","High"
"12773",10,"Tube",7,3.513598943,0.536985824,1,"X,X,X,X","High"
"12774",10,"Tube",7,3.513598943,0.331088545,1,"X,X,X,X","High"
"12775",10,"Tube",7,3.540289331,0.376208646,1,"X,X,X,X","High"
"12776",10,"Tube",7,3.551728069,0.130910634,1,"X,X,X,X","High"
"12777",10,"Tube",7,3.566979719,0.504576067,1,"X,X,X,X","High"
"12778",10,"Tube",7,3.589857195,0.561769756,1,"X,X,X,X","High"
"12779",10,"Tube",7,3.61273467,0.157601022,1,"X,X,X,X","High"
"12780",10,"Tube",7,3.621632102,0.432130728,1,"X,X,X,X","High"
"12781",10,"Tube",7,3.627986321,0.262456118,1,"X,X,X,X","High"
"12782",10,"Tube",7,3.629257927,0.772751554,1,"X,X,X,X","High"
"12783",10,"Tube",7,3.652770253,0.325369176,1,"X,X,X,X","High"
"12784",10,"Tube",7,3.659761228,0.210981798,1,"X,X,X,X","High"
"12785",10,"Tube",7,3.669928359,0.618963444,1,"X,X,X,X","High"
"12786",10,"Tube",7,3.677554184,0.496950242,1,"X,X,X,X","High"
"12787",10,"Tube",7,3.708057485,0.747330866,1,"X,X,X,X","High"
"12788",10,"Tube",7,3.738560786,0.376208646,1,"X,X,X,X","High"
"12789",10,"Tube",7,3.738560786,0.516014805,1,"X,X,X,X","High"
"12790",10,"Tube",7,3.746186611,0.573208493,1,"X,X,X,X","High"
"12791",10,"Tube",9,3.741052531,0.520833972,1,"Db,Lb,W,Lb","High"
"12792",10,"Tube",9,3.62091066,0.403245782,1,"Db,W,X,W","High"
"12793",10,"Tube",9,3.672034126,0.748337807,1,"Lb,W,P,P","High"
"12794",10,"Tube",9,3.822852761,1.101098543,1,"O,Db,G,O","High"
"12795",10,"Tube",9,3.677147239,1.446190567,1,"O,G,G,Lb","High"
"12796",10,"Tube",9,3.672034126,1.607233512,1,"O,P,Y,X","High"
"12797",10,"Tube",9,3.434304064,0.850588574,1,"X,X,X,X","High"
"12798",10,"Tube",9,3.459867715,0.364902224,1,"X,X,X,X","High"
"12799",10,"Tube",9,3.462423313,0.444146856,1,"X,X,X,X","High"
"12800",10,"Tube",9,3.464978911,0.221754218,1,"X,X,X,X","High"
"12801",10,"Tube",9,3.464978911,0.600076687,1,"X,X,X,X","High"
"12802",10,"Tube",9,3.480316334,0.84547546,1,"X,X,X,X","High"
"12803",10,"Tube",9,3.523773006,0.436478144,1,"X,X,X,X","High"
"12804",10,"Tube",9,3.531441718,0.214085506,1,"X,X,X,X","High"
"12805",10,"Tube",9,3.544223543,0.262653374,1,"X,X,X,X","High"
"12806",10,"Tube",9,3.567229678,0.467152991,1,"X,X,X,X","High"
"12807",10,"Tube",9,3.569785276,0.812245015,1,"X,X,X,X","High"
"12808",10,"Tube",9,3.572340874,-0.061988113,1,"X,X,X,X","High"
"12809",10,"Tube",9,3.597904525,0.060711273,1,"X,X,X,X","High"
"12810",10,"Tube",9,3.646472393,0.109279141,1,"X,X,X,X","High"
"12811",10,"Tube",9,3.664365414,0.231978528,1,"X,X,X,X","High"
"12812",10,"Tube",9,3.702708972,0.050485046,1,"X,X,X,X","High"
"12813",10,"Tube",9,3.702708972,0.242202837,1,"X,X,X,X","High"
"12814",10,"Tube",9,3.710377684,0.265208972,1,"X,X,X,X","High"
"12815",10,"Tube",9,3.712935199,0.147622699,1,"X,X,X,X","High"
"12816",10,"Tube",9,3.771727377,0.147622699,1,"X,X,X,X","High"
"12817",10,"Tube",9,3.812628451,0.206416794,1,"X,X,X,X","High"
"12818",10,"Tube",9,3.812628451,0.784125767,1,"X,X,X,X","High"
"12819",10,"Tube",9,3.820297163,0.431365031,1,"X,X,X,X","High"
"12820",10,"Tube",11,3.357568978,1.321774795,1,"X,X,X,X","High"
"12821",10,"Tube",11,3.359433259,0.38404176,1,"X,X,X,X","High"
"12822",10,"Tube",11,3.3650261,1.016032811,1,"X,X,X,X","High"
"12823",10,"Tube",11,3.376211782,0.950782998,1,"X,X,X,X","High"
"12824",10,"Tube",11,3.378076063,0.796047726,1,"X,X,X,X","High"
"12825",10,"Tube",11,3.379940343,0.579791201,1,"X,X,X,X","High"
"12826",10,"Tube",11,3.383668904,0.33743475,1,"X,X,X,X","High"
"12827",10,"Tube",11,3.385533184,0.270320656,1,"X,X,X,X","High"
"12828",10,"Tube",11,3.404175988,1.002982849,1,"X,X,X,X","High"
"12829",10,"Tube",11,3.41163311,0.607755406,1,"X,X,X,X","High"
"12830",10,"Tube",11,3.46383296,0.592841163,1,"X,X,X,X","High"
"12831",10,"Tube",11,3.482475764,1.651752424,1,"X,X,X,X","High"
"12832",10,"Tube",11,3.497390007,0.370991797,1,"X,X,X,X","High"
"12833",10,"Tube",11,3.517897092,0.520134228,1,"X,X,X,X","High"
"12834",10,"Tube",11,3.521625652,1.334824758,1,"X,X,X,X","High"
"12835",10,"Tube",11,3.590604027,0.749440716,1,"X,X,X,X","High"
"12836",10,"Tube",11,3.629753915,0.72147651,1,"X,X,X,X","High"
"12837",10,"Tube",11,3.687546607,1.446681581,1,"X,X,X,X","High"
"12838",10,"Tube",11,3.689410887,0.370991797,1,"X,X,X,X","High"
"12839",10,"Tube",11,3.696868009,0.628262491,1,"X,X,X,X","High"
"12840",10,"Tube",11,3.70059657,0.538777032,1,"X,X,X,X","High"
"12841",10,"Tube",11,3.70246085,1.275167785,1,"X,X,X,X","High"
"12842",10,"Tube",11,3.711782252,1.627516779,1,"X,X,X,X","High"
"12843",10,"Tube",11,3.724832215,0.359806115,1,"X,X,X,X","High"
"12844",10,"Tube",11,3.737882177,0.796047726,1,"X,X,X,X","High"
"12845",10,"Tube",11,3.741610738,0.602162565,1,"X,X,X,X","High"
"12846",10,"Tube",11,3.75093214,0.285234899,1,"X,X,X,X","High"
"12847",10,"Tube",12,3.544230769,0.369230769,1,"Db,O,Db,O","High"
"12848",10,"Tube",12,3.571153846,0.901923077,1,"Db,W,X,Lb","High"
"12849",10,"Tube",12,3.790384615,1.521153846,1,"Db,W,X,W","High"
"12850",10,"Tube",12,3.857692308,0.871153846,1,"Db,X,P,X","High"
"12851",10,"Tube",12,3.613461538,0.309615385,1,"Db,X,S,W","High"
"12852",10,"Tube",12,3.484615385,0.851923077,1,"Lb,O,X,X","High"
"12853",10,"Tube",12,3.653846154,0.625,1,"O,P,G,W","High"
"12854",10,"Tube",12,3.788461538,1.151923077,1,"O,W,Y,G","High"
"12855",10,"Tube",12,3.626923077,1.2,1,"O,Y,Lb,Lb","High"
