"Colony","Day","Nest","Bin","PropBrood","Density","Corner"
13,13,"Tube",8,0,"Low","N"
13,14,"Tube",1,0.04,"Low","Y"
13,14,"Tube",2,0.06,"Low","N"
13,14,"Tube",3,0.02,"Low","Y"
13,14,"Tube",4,0.08,"Low","Y"
13,14,"Tube",5,0.28,"Low","N"
13,14,"Tube",6,0.4,"Low","Y"
13,14,"Tube",7,0.1,"Low","Y"
13,14,"Tube",8,0.02,"Low","N"
13,1,"Circle",1,0,"Low","Y"
13,1,"Circle",2,0.0547945205479452,"Low","N"
13,1,"Circle",3,0.0958904109589041,"Low","N"
13,1,"Circle",4,0.178082191780822,"Low","N"
13,1,"Circle",5,0.205479452054795,"Low","N"
13,1,"Circle",6,0.232876712328767,"Low","N"
13,1,"Circle",7,0.232876712328767,"Low","N"
13,1,"Circle",8,0,"Low","N"
13,2,"Circle",1,0,"Low","Y"
13,2,"Circle",2,0,"Low","N"
13,2,"Circle",3,0.0136986301369863,"Low","N"
13,2,"Circle",4,0.136986301369863,"Low","N"
13,2,"Circle",5,0.315068493150685,"Low","N"
13,2,"Circle",6,0.273972602739726,"Low","N"
13,2,"Circle",7,0.246575342465753,"Low","N"
13,2,"Circle",8,0.0136986301369863,"Low","N"
13,3,"Circle",1,0,"Low","Y"
13,3,"Circle",2,0,"Low","N"
13,3,"Circle",3,0,"Low","N"
13,3,"Circle",4,0.238805970149254,"Low","N"
13,3,"Circle",5,0.223880597014925,"Low","N"
13,3,"Circle",6,0.283582089552239,"Low","N"
13,3,"Circle",7,0.223880597014925,"Low","N"
13,3,"Circle",8,0.0298507462686567,"Low","N"
13,4,"Circle",1,0,"Low","Y"
13,4,"Circle",2,0,"Low","N"
13,4,"Circle",3,0.0555555555555556,"Low","N"
13,4,"Circle",4,0.152777777777778,"Low","N"
13,4,"Circle",5,0.263888888888889,"Low","N"
13,4,"Circle",6,0.208333333333333,"Low","N"
13,4,"Circle",7,0.25,"Low","N"
13,4,"Circle",8,0.0694444444444444,"Low","N"
13,6,"Circle",1,0,"Low","Y"
13,6,"Circle",2,0.0153846153846154,"Low","N"
13,6,"Circle",3,0.0307692307692308,"Low","N"
13,6,"Circle",4,0.169230769230769,"Low","N"
13,6,"Circle",5,0.246153846153846,"Low","N"
13,6,"Circle",6,0.2,"Low","N"
13,6,"Circle",7,0.246153846153846,"Low","N"
13,6,"Circle",8,0.0923076923076923,"Low","N"
13,7,"Circle",1,0,"Low","Y"
13,7,"Circle",2,0,"Low","N"
13,7,"Circle",3,0.0277777777777778,"Low","N"
13,7,"Circle",4,0.180555555555556,"Low","N"
13,7,"Circle",5,0.263888888888889,"Low","N"
13,7,"Circle",6,0.263888888888889,"Low","N"
13,7,"Circle",7,0.180555555555556,"Low","N"
13,7,"Circle",8,0.0833333333333333,"Low","N"
13,8,"Circle",1,0.0606060606060606,"Low","Y"
13,8,"Circle",2,0.0757575757575758,"Low","N"
13,8,"Circle",3,0.0303030303030303,"Low","N"
13,8,"Circle",4,0.106060606060606,"Low","N"
13,8,"Circle",5,0.181818181818182,"Low","N"
13,8,"Circle",6,0.242424242424242,"Low","N"
13,8,"Circle",7,0.227272727272727,"Low","N"
13,8,"Circle",8,0.0757575757575758,"Low","N"
13,10,"Circle",1,0.0333333333333333,"Low","Y"
13,10,"Circle",2,0.0833333333333333,"Low","N"
13,10,"Circle",3,0.0333333333333333,"Low","N"
13,10,"Circle",4,0.0666666666666667,"Low","N"
13,10,"Circle",5,0.133333333333333,"Low","N"
13,10,"Circle",6,0.233333333333333,"Low","N"
13,10,"Circle",7,0.216666666666667,"Low","N"
13,10,"Circle",8,0.2,"Low","N"
13,12,"Circle",1,0.0447761194029851,"Low","Y"
13,12,"Circle",2,0.0149253731343284,"Low","N"
13,12,"Circle",3,0.0298507462686567,"Low","N"
13,12,"Circle",4,0.149253731343284,"Low","N"
13,12,"Circle",5,0.208955223880597,"Low","N"
13,12,"Circle",6,0.26865671641791,"Low","N"
13,12,"Circle",7,0.149253731343284,"Low","N"
13,12,"Circle",8,0.134328358208955,"Low","N"
13,11,"Circle",1,0,"Low","Y"
13,11,"Circle",2,0,"Low","N"
13,11,"Circle",3,0.0147058823529412,"Low","N"
13,11,"Circle",4,0.102941176470588,"Low","N"
13,11,"Circle",5,0.279411764705882,"Low","N"
13,11,"Circle",6,0.205882352941176,"Low","N"
13,11,"Circle",7,0.220588235294118,"Low","N"
13,11,"Circle",8,0.176470588235294,"Low","N"
14,1,"Tube",1,0.0833333333333333,"Low","Y"
14,1,"Tube",2,0.06,"Low","N"
14,1,"Tube",3,0.07,"Low","Y"
14,1,"Tube",4,0.0533333333333333,"Low","Y"
14,1,"Tube",5,0.14,"Low","N"
14,1,"Tube",6,0.296666666666667,"Low","Y"
14,1,"Tube",7,0.22,"Low","Y"
14,1,"Tube",8,0.0766666666666667,"Low","N"
14,2,"Tube",1,0.0622568093385214,"Low","Y"
14,2,"Tube",2,0.0894941634241245,"Low","N"
14,2,"Tube",3,0.0856031128404669,"Low","Y"
14,2,"Tube",4,0.0739299610894942,"Low","Y"
14,2,"Tube",5,0.0778210116731518,"Low","N"
14,2,"Tube",6,0.330739299610895,"Low","Y"
14,2,"Tube",7,0.217898832684825,"Low","Y"
