"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
"176",1,"Tube",8,1.66934907,2.763769671,3,"High"
"177",1,"Tube",13,1.688386885,2.767713229,3,"High"
"178",1,"Tube",9,1.783689584,2.770489121,3,"High"
"179",1,"Tube",9,1.76492717,2.771382569,3,"High"
"180",1,"Tube",7,1.752700199,2.771761644,3,"High"
"181",1,"Tube",12,1.624184554,2.771859217,3,"High"
"182",1,"Tube",9,1.977567864,2.773169466,3,"High"
"183",1,"Tube",10,2.000708348,2.776565882,3,"High"
"184",1,"Tube",4,1.946160593,2.780655269,3,"High"
"185",1,"Tube",8,1.683655222,2.781652361,3,"High"
"186",1,"Tube",8,1.723891273,2.790593705,3,"High"
"187",1,"Tube",8,6.31795422,2.795958512,7,"High"
"188",1,"Tube",10,1.804362449,2.798877916,3,"High"
"189",1,"Tube",9,1.757779583,2.799079466,3,"High"
"190",1,"Tube",6,1.728214643,2.80183466,3,"High"
"191",1,"Tube",11,1.659091079,2.80326696,3,"High"
"192",1,"Tube",5,1.984929078,2.805851064,3,"High"
"193",1,"Tube",7,1.784899223,2.807538338,3,"High"
"194",1,"Tube",5,1.821808511,2.810283688,3,"High"
"195",1,"Tube",6,1.937055281,2.811948259,3,"High"
"196",1,"Tube",6,1.697870276,2.813138829,3,"High"
"197",1,"Tube",13,1.597156318,2.816906182,3,"High"
"198",1,"Tube",9,1.786369929,2.816948432,3,"High"
"199",1,"Tube",5,1.781914894,2.820921986,3,"High"
"200",1,"Tube",5,1.957446809,2.821808511,3,"High"
"201",1,"Tube",4,1.749703315,2.830653208,3,"High"
"202",1,"Tube",12,1.602765001,2.830762987,3,"High"
"203",1,"Tube",4,1.794993323,2.834770001,3,"High"
"204",1,"Tube",11,1.889495685,2.845967428,3,"High"
"205",1,"Tube",5,1.821808511,2.848404255,3,"High"
"206",1,"Tube",7,1.755383451,2.851364787,3,"High"
"207",1,"Tube",10,1.795437635,2.852426798,3,"High"
"208",1,"Tube",4,1.830285155,2.858886674,4,"High"
"209",1,"Tube",12,1.620614628,2.859322391,4,"High"
"210",1,"Tube",10,1.813287263,2.879201239,4,"High"
"211",1,"Tube",6,1.951334983,2.885727908,4,"High"
"212",1,"Tube",12,1.841950006,2.887881794,4,"High"
"213",1,"Tube",5,1.839539007,2.896276596,4,"High"
"214",1,"Tube",5,1.800531915,2.901595745,4,"High"
"215",1,"Tube",10,1.966794057,2.903298235,4,"High"
"216",1,"Tube",11,1.76940062,2.903790977,4,"High"
"217",1,"Tube",4,1.839108114,2.905353665,4,"High"
"218",1,"Tube",6,1.826387592,2.905362498,4,"High"
"219",1,"Tube",6,1.851973248,2.90595689,4,"High"
"220",1,"Tube",6,1.789499553,2.90714746,4,"High"
"221",1,"Tube",4,1.764995266,2.91064744,4,"High"
"222",1,"Tube",4,1.800287098,2.914176624,4,"High"
"223",1,"Tube",12,1.890144,2.91822616,4,"High"
"224",1,"Tube",10,1.691909797,2.9193629,4,"High"
"225",1,"Tube",13,1.610572578,2.92155301,4,"High"
"226",1,"Tube",13,1.788561626,2.923341844,4,"High"
"227",1,"Tube",4,1.896164419,2.924176564,4,"High"
"228",1,"Tube",7,1.868080034,2.924707008,4,"High"
"229",1,"Tube",11,1.587923634,2.92780999,4,"High"
"230",1,"Tube",5,1.87677305,2.928191489,4,"High"
"231",1,"Tube",12,1.830347748,2.928935937,4,"High"
"232",1,"Tube",4,1.666767508,2.930645557,4,"High"
"233",1,"Tube",9,1.898050966,2.942924642,4,"High"
"234",1,"Tube",12,1.747346982,2.945000601,4,"High"
"235",1,"Tube",11,2.02115546,2.947381038,4,"High"
"236",1,"Tube",9,1.652352684,2.948285332,4,"High"
"237",1,"Tube",13,2.243820047,2.94838553,4,"High"
"238",1,"Tube",13,1.733107752,2.949279947,4,"High"
"239",1,"Tube",13,1.788561626,2.949279947,4,"High"
"240",1,"Tube",12,2.158780889,2.949463008,4,"High"
"241",1,"Tube",7,1.894018137,2.95064511,4,"High"
