"Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
9,"Circle",9,3.338524678,1.989643642,8,"High"
9,"Circle",8,3.521673132,1.989726227,8,"High"
9,"Circle",14,3.738095238,1.990842491,8,"High"
9,"Circle",9,3.387287478,1.990863307,8,"High"
9,"Circle",15,3.224557522,1.991150442,8,"High"
9,"Circle",15,3.353613569,1.991150442,8,"High"
9,"Circle",7,3.488317239,1.991536123,8,"High"
9,"Circle",16,4.276113671,1.993087558,8,"High"
9,"Circle",9,3.592697594,1.993300807,8,"High"
9,"Circle",7,3.888889485,1.993919886,8,"High"
9,"Circle",8,3.791353313,1.993960104,8,"High"
9,"Circle",13,4.015820456,1.995952907,8,"High"
9,"Circle",7,3.271339413,1.996303648,8,"High"
9,"Circle",9,3.464696845,1.996349053,8,"High"
9,"Circle",10,4.026554699,1.997063142,8,"High"
9,"Circle",8,3.198781064,1.997588105,8,"High"
9,"Circle",8,3.387437104,1.997588105,8,"High"
9,"Circle",7,3.41440093,1.998689199,8,"High"
9,"Circle",8,3.836099261,1.999402105,8,"High"
9,"Circle",12,3.784032377,1.999632082,8,"High"
9,"Circle",12,3.388520971,1.999632082,8,"High"
9,"Circle",13,3.620309051,1.999632082,8,"High"
9,"Circle",10,3.660058737,2.000122981,8,"High"
9,"Circle",15,3.298303835,2.000368732,8,"High"
9,"Circle",16,3.598310292,2.000768049,8,"High"
9,"Circle",10,3.440405653,2.001345448,8,"High"
9,"Circle",10,3.297233847,2.001345448,8,"High"
9,"Circle",14,3.970695971,2.001831502,8,"High"
9,"Circle",9,3.883442152,2.002443717,8,"High"
9,"Circle",12,3.982707873,2.003311258,8,"High"
9,"Circle",12,3.631346578,2.003311258,8,"High"
9,"Circle",8,3.218735069,2.003634168,8,"High"
9,"Circle",9,3.344621171,2.003663381,8,"High"
9,"Circle",6,3.641888581,2.004543632,8,"High"
9,"Circle",15,3.316740413,2.005899705,8,"High"
9,"Circle",8,3.496277127,2.007262169,8,"High"
9,"Circle",10,3.846059104,2.007465125,8,"High"
9,"Circle",15,3.381268437,2.009587021,8,"High"
9,"Circle",15,4.352876106,2.009587021,8,"High"
9,"Circle",10,3.411037078,2.010523128,8,"High"
9,"Circle",7,3.888889485,2.0106098,8,"High"
9,"Circle",13,3.772994849,2.01066961,8,"High"
9,"Circle",8,3.369901162,2.011494232,8,"High"
9,"Circle",8,3.953405223,2.012100108,8,"High"
9,"Circle",12,3.960632818,2.012509198,8,"High"
9,"Circle",13,3.605592347,2.012509198,8,"High"
9,"Circle",10,3.802006241,2.012971733,8,"High"
9,"Circle",6,3.84455015,2.013573108,8,"High"
9,"Circle",9,3.255629564,2.015549165,8,"High"
9,"Circle",8,3.708515172,2.015728109,8,"High"
9,"Circle",16,3.19124424,2.016129032,8,"High"
9,"Circle",10,4.386930984,2.016642805,8,"High"
9,"Circle",12,3.791390728,2.01986755,8,"High"
9,"Circle",16,3.302611367,2.019969278,8,"High"
9,"Circle",7,3.581307225,2.020148426,8,"High"
9,"Circle",10,4.05347467,2.021536344,8,"High"
9,"Circle",12,3.600073584,2.021707138,8,"High"
9,"Circle",13,3.357247976,2.021707138,8,"High"
9,"Circle",8,3.396507106,2.021774172,8,"High"
9,"Circle",16,3.400537634,2.021889401,8,"High"
9,"Circle",7,3.707677039,2.022532189,8,"High"
9,"Circle",12,3.370125092,2.023546726,8,"High"
9,"Circle",8,3.924381217,2.024192235,8,"High"
9,"Circle",6,3.869632027,2.025612409,8,"High"
9,"Circle",16,3.221966206,2.025729647,8,"High"
9,"Circle",15,3.381268437,2.026179941,8,"High"
9,"Circle",10,4.017377019,2.026431718,8,"High"
9,"Circle",8,3.44306524,2.026612111,8,"High"
9,"Circle",10,4.039403451,2.028267254,8,"High"
9,"Circle",9,3.403135799,2.028654613,8,"High"
9,"Circle",15,4.336283186,2.029867257,8,"High"
9,"Circle",14,3.331501832,2.031135531,8,"High"
9,"Circle",16,3.525345622,2.031490015,8,"High"
9,"Circle",15,3.272492625,2.031710914,8,"High"
9,"Circle",12,3.392200147,2.032744665,8,"High"
9,"Circle",10,3.403694934,2.033162628,8,"High"
9,"Circle",10,3.846059104,2.033162628,8,"High"
9,"Circle",7,3.276108727,2.034454578,8,"High"
9,"Circle",10,3.808737151,2.035609398,8,"High"
9,"Circle",6,3.339902779,2.036648435,8,"High"
9,"Circle",7,3.416786481,2.03683834,8,"High"
9,"Circle",16,3.726958525,2.037250384,8,"High"
9,"Circle",16,3.838325653,2.039170507,8,"High"
9,"Circle",10,3.269700808,2.039891703,8,"High"
9,"Circle",13,4.278881531,2.040103017,8,"High"
9,"Circle",13,3.767476085,2.040103017,8,"High"
9,"Circle",14,3.587912088,2.04029304,8,"High"
9,"Circle",10,3.534017988,2.040504772,8,"High"
9,"Circle",16,3.195084485,2.04109063,8,"High"
9,"Circle",12,3.774834437,2.041942605,8,"High"
9,"Circle",10,3.641092144,2.043562775,8,"High"
9,"Circle",7,3.640915594,2.043991416,8,"High"
9,"Circle",15,3.619100295,2.044616519,8,"High"
9,"Circle",16,3.99577573,2.044930876,8,"High"
9,"Circle",10,3.831374816,2.045398311,8,"High"
9,"Circle",12,3.877851361,2.045621781,8,"High"
9,"Circle",9,3.996814244,2.046940435,8,"High"
9,"Circle",14,3.216117216,2.047619048,8,"High"
9,"Circle",6,3.796392945,2.047684461,8,"High"
9,"Circle",7,3.483547926,2.04876073,8,"High"
9,"Circle",7,3.505007153,2.04876073,8,"High"
9,"Circle",10,3.2868337,2.049682452,8,"High"
9,"Circle",10,3.251345448,2.049682452,8,"High"
9,"Circle",9,3.888927899,2.050597599,8,"High"
9,"Circle",13,3.200883002,2.051140545,8,"High"
9,"Circle",13,3.176968359,2.051140545,8,"High"
9,"Circle",16,3.880568356,2.052611367,8,"High"
9,"Circle",8,3.447299117,2.052612179,8,"High"
9,"Circle",14,3.602564103,2.053113553,8,"High"
9,"Circle",7,4.022412375,2.053528255,8,"High"
9,"Circle",7,3.428707082,2.053528255,8,"High"
9,"Circle",8,3.203617189,2.053822117,8,"High"
9,"Circle",8,3.793167314,2.054426179,8,"High"
9,"Circle",13,3.517292127,2.05481972,8,"High"
9,"Circle",14,3.384615385,2.054945055,8,"High"
9,"Circle",14,3.302197802,2.056776557,8,"High"
9,"Circle",12,3.526490066,2.058498896,8,"High"
9,"Circle",12,3.408756439,2.058498896,8,"High"
9,"Circle",13,3.857615894,2.058498896,8,"High"
9,"Circle",10,3.672907489,2.059471366,8,"High"
9,"Circle",9,3.976090923,2.060349427,8,"High"
9,"Circle",6,3.441233563,2.060727037,8,"High"
9,"Circle",15,3.423672566,2.06120944,8,"High"
9,"Circle",14,3.5,2.062271062,8,"High"
9,"Circle",14,3.946886447,2.062271062,8,"High"
9,"Circle",15,3.536135693,2.063053097,8,"High"
9,"Circle",7,4.084406295,2.063066881,8,"High"
9,"Circle",10,3.839330029,2.063142438,8,"High"
9,"Circle",12,3.850257542,2.06401766,8,"High"
9,"Circle",13,3.235835173,2.06401766,8,"High"
9,"Circle",13,3.153053716,2.06401766,8,"High"
9,"Circle",13,3.401398087,2.06401766,8,"High"
9,"Circle",8,3.746003304,2.065310181,8,"High"
9,"Circle",8,4.025359363,2.065310181,8,"High"
9,"Circle",7,3.235574034,2.065450644,8,"High"
9,"Circle",9,3.224543668,2.067663756,8,"High"
9,"Circle",16,3.717357911,2.06797235,8,"High"
9,"Circle",6,4.06527067,2.068753238,8,"High"
9,"Circle",14,3.152014652,2.06959707,8,"High"
9,"Circle",16,3.842165899,2.069892473,8,"High"
9,"Circle",6,3.840537049,2.070759788,8,"High"
9,"Circle",6,3.90574993,2.070759788,8,"High"
9,"Circle",12,3.184326711,2.071376012,8,"High"
9,"Circle",12,3.864974246,2.0732156,8,"High"
9,"Circle",12,3.980868286,2.075055188,8,"High"
9,"Circle",13,3.979028698,2.075055188,8,"High"
9,"Circle",10,4.030225771,2.075379956,8,"High"
9,"Circle",16,3.757680492,2.075652842,8,"High"
9,"Circle",10,3.66128304,2.075991189,8,"High"
9,"Circle",8,3.775633186,2.076194184,8,"High"
9,"Circle",6,3.061995578,2.076779439,8,"High"
9,"Circle",13,3.176968359,2.076894776,8,"High"
9,"Circle",7,3.745827969,2.077373033,8,"High"
9,"Circle",10,3.895007342,2.080273495,8,"High"
9,"Circle",13,3.206401766,2.080573951,8,"High"
9,"Circle",14,3.19047619,2.080586081,8,"High"
9,"Circle",14,4.195970696,2.080586081,8,"High"
9,"Circle",6,3.808432246,2.080792539,8,"High"
9,"Circle",10,3.276431718,2.081497797,8,"High"
9,"Circle",8,3.196361188,2.081636185,8,"High"
9,"Circle",6,3.859599276,2.081795814,8,"High"
9,"Circle",14,3.717948718,2.082417582,8,"High"
9,"Circle",15,3.757374631,2.083333333,8,"High"
9,"Circle",10,3.855849853,2.083944567,8,"High"
9,"Circle",8,3.005891148,2.084054247,8,"High"
9,"Circle",13,3.857615894,2.084253127,8,"High"
9,"Circle",9,3.564659944,2.087778159,8,"High"
9,"Circle",14,3.82967033,2.087912088,8,"High"
9,"Circle",9,4.070568276,2.088997824,8,"High"
9,"Circle",16,3.876728111,2.089093702,8,"High"
9,"Circle",7,3.640915594,2.089293634,8,"High"
9,"Circle",12,3.859455482,2.091611479,8,"High"
9,"Circle",15,3.217182891,2.092551622,8,"High"
9,"Circle",15,4.032079646,2.092551622,8,"High"
9,"Circle",16,3.796082949,2.092933948,8,"High"
9,"Circle",8,3.521673132,2.093124249,8,"High"
9,"Circle",16,3.575268817,2.094854071,8,"High"
9,"Circle",10,3.877263216,2.094957783,8,"High"
9,"Circle",15,3.720501475,2.096238938,8,"High"
9,"Circle",7,3.062709227,2.097043991,8,"High"
9,"Circle",15,3.314896755,2.098082596,8,"High"
9,"Circle",15,4.23119469,2.098082596,8,"High"
9,"Circle",16,3.682795699,2.098694316,8,"High"
9,"Circle",16,3.857526882,2.098694316,8,"High"
9,"Circle",15,3.875368732,2.099926254,8,"High"
9,"Circle",9,3.862109913,2.100578234,8,"High"
9,"Circle",8,3.765353246,2.100986127,8,"High"
9,"Circle",15,3.923303835,2.101769912,8,"High"
9,"Circle",9,3.239172325,2.102406816,8,"High"
9,"Circle",7,3.640915594,2.103599785,8,"High"
9,"Circle",9,3.626831736,2.103626481,8,"High"
9,"Circle",16,3.655913978,2.104454685,8,"High"
9,"Circle",16,3.725038402,2.104454685,8,"High"
9,"Circle",12,3.820824135,2.104488595,8,"High"
9,"Circle",9,3.748737821,2.105455063,8,"High"
9,"Circle",13,3.857615894,2.106328182,8,"High"
9,"Circle",16,3.175883257,2.106374808,8,"High"
9,"Circle",10,3.825256975,2.107195301,8,"High"
9,"Circle",14,3.82967033,2.108058608,8,"High"
9,"Circle",16,3.970814132,2.108294931,8,"High"
9,"Circle",7,3.481164163,2.108369099,8,"High"
9,"Circle",16,3.942012289,2.110215054,8,"High"
9,"Circle",15,3.742625369,2.110988201,8,"High"
9,"Circle",7,3.831664878,2.115522175,8,"High"
9,"Circle",14,3.172161172,2.117216117,8,"High"
9,"Circle",12,3.868653422,2.11736571,8,"High"
9,"Circle",13,3.785871965,2.11736571,8,"High"
9,"Circle",15,3.906710914,2.12020649,8,"High"
9,"Circle",10,3.689427313,2.121268355,8,"High"
9,"Circle",16,3.701996928,2.121735791,8,"High"
9,"Circle",16,3.888248848,2.121735791,8,"High"
9,"Circle",15,3.991519174,2.122050147,8,"High"
9,"Circle",9,3.784089799,2.123740884,8,"High"
9,"Circle",15,3.853244838,2.125737463,8,"High"
9,"Circle",14,3.752747253,2.126373626,8,"High"
9,"Circle",16,3.644393241,2.12749616,8,"High"
9,"Circle",16,3.984254992,2.12749616,8,"High"
9,"Circle",13,3.761957322,2.128403238,8,"High"
9,"Circle",15,3.799778761,2.129424779,8,"High"
9,"Circle",7,3.67429721,2.129828326,8,"High"
9,"Circle",6,3.857592726,2.129953019,8,"High"
9,"Circle",16,3.959293395,2.131336406,8,"High"
9,"Circle",8,3.337853218,2.133032258,8,"High"
9,"Circle",16,3.605990783,2.133256528,8,"High"
9,"Circle",14,3.860805861,2.133699634,8,"High"
9,"Circle",9,3.155971838,2.135321295,8,"High"
9,"Circle",14,3.732600733,2.135531136,8,"High"
9,"Circle",6,3.696065436,2.135972669,8,"High"
9,"Circle",14,3.141025641,2.137362637,8,"High"
9,"Circle",13,3.813465784,2.137601177,8,"High"
9,"Circle",14,3.785714286,2.139194139,8,"High"
9,"Circle",15,3.904867257,2.140486726,8,"High"
9,"Circle",12,3.20272259,2.141280353,8,"High"
9,"Circle",14,3.838827839,2.142857143,8,"High"
9,"Circle",13,3.879690949,2.143119941,8,"High"
9,"Circle",13,3.743561442,2.143119941,8,"High"
9,"Circle",15,3.83480826,2.144174041,8,"High"
9,"Circle",15,3.879056047,2.144174041,8,"High"
9,"Circle",16,3.181643625,2.144777266,8,"High"
9,"Circle",14,3.582417582,2.148351648,8,"High"
9,"Circle",14,3.714285714,2.148351648,8,"High"
9,"Circle",10,3.832599119,2.150636931,8,"High"
9,"Circle",15,3.630162242,2.15339233,8,"High"
9,"Circle",8,3.769585309,2.154800262,8,"High"
9,"Circle",15,3.670722714,2.155235988,8,"High"
9,"Circle",13,3.951434879,2.157836645,8,"High"
9,"Circle",16,3.780721966,2.158218126,8,"High"
9,"Circle",15,3.965707965,2.158923304,8,"High"
9,"Circle",15,3.761061947,2.160766962,8,"High"
9,"Circle",12,3.86129507,2.16151582,8,"High"
9,"Circle",16,3.82296467,2.162058372,8,"High"
9,"Circle",15,3.866150442,2.162610619,8,"High"
9,"Circle",7,3.86981402,2.163209943,8,"High"
9,"Circle",16,3.874807988,2.163978495,8,"High"
9,"Circle",14,3.692307692,2.164835165,8,"High"
9,"Circle",14,3.86996337,2.164835165,8,"High"
9,"Circle",14,3.919413919,2.164835165,8,"High"
9,"Circle",7,3.705293276,2.165593705,8,"High"
9,"Circle",13,3.901766004,2.167034584,8,"High"
9,"Circle",10,3.95313326,2.167767988,8,"High"
9,"Circle",16,3.625192012,2.16781874,8,"High"
9,"Circle",12,3.189845475,2.168874172,8,"High"
9,"Circle",16,3.262288786,2.169738863,8,"High"
9,"Circle",12,3.859455482,2.17071376,8,"High"
9,"Circle",15,3.731563422,2.171828909,8,"High"
9,"Circle",15,3.919616519,2.171828909,8,"High"
9,"Circle",12,3.907284768,2.172553348,8,"High"
9,"Circle",13,3.883370125,2.178072112,8,"High"
9,"Circle",13,3.846578366,2.181751288,8,"High"
9,"Circle",9,3.557954533,2.190178759,8,"High"
9,"Circle",14,3.891941392,2.194139194,8,"High"
9,"Circle",13,3.894407653,2.205665931,8,"High"
9,"Circle",14,3.767399267,2.208791209,8,"High"
9,"Circle",15,4.061578171,2.212389381,8,"High"
9,"Circle",15,3.814528024,2.214233038,8,"High"
9,"Circle",15,4.032079646,2.219764012,8,"High"
9,"Circle",15,4.004424779,2.228982301,8,"High"
9,"Circle",8,3.735725177,2.238850156,8,"High"
9,"Circle",12,3.653421634,2.253495217,8,"High"
9,"Circle",7,3.426323319,2.263353004,8,"High"
9,"Circle",7,3.392941702,2.263353004,8,"High"
9,"Circle",14,3.646520147,2.271062271,8,"High"
9,"Circle",13,3.662619573,2.275570272,8,"High"
9,"Circle",10,3.710842511,2.27851138,8,"High"
9,"Circle",13,3.46946284,2.279249448,8,"High"
9,"Circle",7,3.447782546,2.29434907,8,"High"
10,"Tube",4,3.456357809,0.426703574,1,"High"
10,"Tube",4,3.440817793,0.475912976,1,"High"
10,"Tube",3,3.491463056,0.520570949,1,"High"
10,"Tube",2,3.610442708,0.521500401,1,"High"
10,"Tube",13,3.563153961,0.543721973,1,"High"
10,"Tube",3,3.788133921,0.545759866,1,"High"
10,"Tube",3,3.639798489,0.572348866,1,"High"
10,"Tube",2,3.679887821,0.58827524,1,"High"
10,"Tube",4,3.368298368,0.597643745,1,"High"
10,"Tube",2,3.379407051,0.606971154,1,"High"
10,"Tube",2,3.471554487,0.606971154,1,"High"
10,"Tube",9,3.6,0.655555556,1,"High"
10,"Tube",4,3.728308081,0.661097514,1,"High"
10,"Tube",2,3.669204728,0.66973758,1,"High"
10,"Tube",7,3.573522554,0.67087156,1,"High"
10,"Tube",5,3.404541032,0.677523266,1,"High"
10,"Tube",4,3.67262432,0.679228827,1,"High"
10,"Tube",11,3.540268456,0.684190902,1,"High"
10,"Tube",2,3.743990385,0.688435497,1,"High"
10,"Tube",7,3.438455657,0.696355122,1,"High"
10,"Tube",4,3.613053613,0.698653846,1,"High"
10,"Tube",8,3.484340045,0.706562267,1,"High"
10,"Tube",2,3.491586538,0.708467548,1,"High"
10,"Tube",9,3.497531481,0.708642593,1,"High"
10,"Tube",9,3.693827778,0.71357963,1,"High"
10,"Tube",4,3.41232906,0.715487568,1,"High"
10,"Tube",8,3.616703952,0.717747949,1,"High"
10,"Tube",3,3.586622586,0.717884131,1,"High"
10,"Tube",2,3.606436298,0.73250601,1,"High"
10,"Tube",5,3.630145939,0.739566413,1,"High"
10,"Tube",3,3.47327246,0.741672964,1,"High"
10,"Tube",2,3.51161859,0.761885016,1,"High"
10,"Tube",2,3.395432692,0.773904247,1,"High"
10,"Tube",4,3.378657731,0.77764763,1,"High"
10,"Tube",5,3.748589255,0.780456853,1,"High"
10,"Tube",5,3.49055203,0.78891709,1,"High"
10,"Tube",4,3.594924242,0.795778943,1,"High"
10,"Tube",5,3.408771151,0.795966582,1,"High"
10,"Tube",11,3.441461596,0.796047726,1,"High"
10,"Tube",4,3.653199301,0.799663947,1,"High"
10,"Tube",7,3.486875,0.800840979,1,"High"
10,"Tube",3,3.690176322,0.807445424,1,"High"
10,"Tube",9,3.55432037,0.808642593,1,"High"
10,"Tube",5,3.542724196,0.812887056,1,"High"
10,"Tube",4,3.74255439,0.819088967,1,"High"
10,"Tube",2,3.597089343,0.82999399,1,"High"
10,"Tube",3,3.506857683,0.839630563,1,"High"
10,"Tube",8,3.486204325,0.840790455,1,"High"
10,"Tube",7,3.680556193,0.844164755,1,"High"
10,"Tube",2,3.741320112,0.856704728,1,"High"
10,"Tube",8,3.592468307,0.861297539,1,"High"
10,"Tube",3,3.803526448,0.862021411,1,"High"
10,"Tube",12,3.651760902,0.867825203,1,"High"
10,"Tube",5,3.521573604,0.872108714,1,"High"
10,"Tube",11,3.555182699,0.874347502,1,"High"
10,"Tube",4,3.668739316,0.882542735,1,"High"
10,"Tube",8,3.667039523,0.891126025,1,"High"
10,"Tube",2,3.459535256,0.894096554,1,"High"
10,"Tube",2,3.63047476,0.902109375,1,"High"
10,"Tube",2,3.371394231,0.903445513,1,"High"
10,"Tube",8,3.739746458,0.904175988,1,"High"
10,"Tube",11,3.683818046,0.904175988,1,"High"
10,"Tube",2,3.579727564,0.908788061,1,"High"
10,"Tube",5,3.7358989,0.913001269,1,"High"
10,"Tube",9,3.596296296,0.91357963,1,"High"
10,"Tube",7,3.565877294,0.920617355,1,"High"
10,"Tube",5,3.631556684,0.921461506,1,"High"
10,"Tube",12,3.628357354,0.924488174,1,"High"
10,"Tube",4,3.382542735,0.926573427,1,"High"
10,"Tube",4,3.60269425,0.933047786,1,"High"
10,"Tube",13,3.632909193,0.933607997,1,"High"
10,"Tube",3,3.811922754,0.937588161,1,"High"
10,"Tube",9,3.64567963,0.941975926,1,"High"
10,"Tube",4,3.517224165,0.947294095,1,"High"
10,"Tube",7,3.698394495,0.969036697,1,"High"
10,"Tube",3,3.674783795,0.972571369,1,"High"
10,"Tube",11,3.506711409,0.978747204,1,"High"
10,"Tube",8,3.529082774,0.980611484,1,"High"
10,"Tube",2,3.527644231,0.987580128,1,"High"
10,"Tube",2,3.734641426,0.987580128,1,"High"
10,"Tube",8,3.640939597,0.993661447,1,"High"
10,"Tube",2,3.446179888,0.996929087,1,"High"
10,"Tube",4,3.474489122,1.0003885,1,"High"
10,"Tube",2,3.609108574,1.003605769,1,"High"
10,"Tube",2,3.685230369,1.004941907,1,"High"
10,"Tube",9,3.358024074,1.006172222,1,"High"
10,"Tube",7,3.649975153,1.00981078,1,"High"
10,"Tube",5,3.590666244,1.010293993,1,"High"
10,"Tube",8,3.642803878,1.01043997,1,"High"
10,"Tube",3,3.442485306,1.020151134,1,"High"
10,"Tube",4,3.721833722,1.023698524,1,"High"
10,"Tube",5,3.43838198,1.025803723,1,"High"
10,"Tube",9,3.609875926,1.034568519,1,"High"
10,"Tube",7,3.392584098,1.037844037,1,"High"
10,"Tube",3,3.509655751,1.038343829,1,"High"
10,"Tube",2,3.674545272,1.040999599,1,"High"
10,"Tube",8,3.486204325,1.043997017,1,"High"
10,"Tube",3,3.792332074,1.048138119,1,"High"
10,"Tube",3,3.639798489,1.056534425,1,"High"
10,"Tube",5,3.762690355,1.05964467,1,"High"
10,"Tube",2,3.439503205,1.059695513,1,"High"
10,"Tube",4,3.598809246,1.059959207,1,"High"
10,"Tube",12,3.630820399,1.06122136,1,"High"
10,"Tube",3,3.751748531,1.062132662,1,"High"
10,"Tube",2,3.760016026,1.062365785,1,"High"
10,"Tube",8,3.394854586,1.064504101,1,"High"
10,"Tube",4,3.394197747,1.065137918,1,"High"
10,"Tube",11,3.708053691,1.075689784,1,"High"
10,"Tube",3,3.548839211,1.076127204,1,"High"
10,"Tube",12,3.715816704,1.093250185,1,"High"
10,"Tube",7,3.46393922,1.093908639,1,"High"
10,"Tube",4,3.465423465,1.103987956,1,"High"
10,"Tube",7,3.591360856,1.104103593,1,"High"
10,"Tube",2,3.47823117,1.110442708,1,"High"
10,"Tube",9,3.57037037,1.111111111,1,"High"
10,"Tube",2,3.426147837,1.111778846,1,"High"
10,"Tube",2,3.575721154,1.113114984,1,"High"
10,"Tube",11,3.60365399,1.114839672,1,"High"
10,"Tube",5,3.617455584,1.116046954,1,"High"
10,"Tube",5,3.734490271,1.117455584,1,"High"
10,"Tube",8,3.626025354,1.122296793,1,"High"
10,"Tube",11,3.532811335,1.126025354,1,"High"
10,"Tube",13,3.570627803,1.126681614,1,"High"
10,"Tube",2,3.390090144,1.139823718,1,"High"
10,"Tube",12,3.567997044,1.140059128,1,"High"
10,"Tube",13,3.68771861,1.140383034,1,"High"
10,"Tube",4,3.730899378,1.142837995,1,"High"
10,"Tube",7,3.407874618,1.144877676,1,"High"
10,"Tube",9,3.681481481,1.146912963,1,"High"
10,"Tube",4,3.569022922,1.149314297,1,"High"
10,"Tube",8,3.590604027,1.150260999,1,"High"
10,"Tube",3,3.740554156,1.157290092,1,"High"
10,"Tube",4,3.688164336,1.158378011,1,"High"
10,"Tube",2,3.520967548,1.165198317,1,"High"
10,"Tube",8,3.407904549,1.168903803,1,"High"
10,"Tube",3,3.650992863,1.169884551,1,"High"
10,"Tube",2,3.495592949,1.174545272,1,"High"
10,"Tube",5,3.530033841,1.179498731,1,"High"
10,"Tube",7,3.629587156,1.185651758,1,"High"
10,"Tube",5,3.46517132,1.187958968,1,"High"
10,"Tube",5,3.658348139,1.192189086,1,"High"
10,"Tube",13,3.544469357,1.192699925,1,"High"
10,"Tube",8,3.695003729,1.195003729,1,"High"
10,"Tube",2,3.512954728,1.198583734,1,"High"
10,"Tube",4,3.512043512,1.199819347,1,"High"
10,"Tube",3,3.641198573,1.206269941,1,"High"
10,"Tube",3,3.490065071,1.221662469,1,"High"
10,"Tube",13,3.568137145,1.225087818,1,"High"
10,"Tube",2,3.483573718,1.229300881,1,"High"
10,"Tube",7,3.675458716,1.234073012,1,"High"
10,"Tube",4,3.368298368,1.234784382,1,"High"
10,"Tube",9,3.538272222,1.235801852,1,"High"
10,"Tube",13,3.530767937,1.237542975,1,"High"
10,"Tube",11,3.428411633,1.239746458,1,"High"
10,"Tube",5,3.711928934,1.242950508,1,"High"
10,"Tube",2,3.646500401,1.245326522,1,"High"
10,"Tube",12,3.657921286,1.248460828,1,"High"
10,"Tube",11,3.551454139,1.24906786,1,"High"
10,"Tube",7,3.749363532,1.254459098,1,"High"
10,"Tube",12,3.539665558,1.255851811,1,"High"
10,"Tube",3,3.533444584,1.256647775,1,"High"
10,"Tube",9,3.62962963,1.259259259,1,"High"
10,"Tube",3,3.635600336,1.259445844,1,"High"
10,"Tube",2,3.415464744,1.260016026,1,"High"
10,"Tube",8,3.586875466,1.260253542,1,"High"
10,"Tube",4,3.667443667,1.261979409,1,"High"
10,"Tube",11,3.70246085,1.262117823,1,"High"
10,"Tube",12,3.46945122,1.265705839,1,"High"
10,"Tube",8,3.678225205,1.265846383,1,"High"
10,"Tube",2,3.439503205,1.268028846,1,"High"
10,"Tube",5,3.486321912,1.275380711,1,"High"
10,"Tube",9,3.481481481,1.282716667,1,"High"
10,"Tube",7,3.639780199,1.285040138,1,"High"
10,"Tube",4,3.411033411,1.291763792,1,"High"
10,"Tube",9,3.696296296,1.301235185,1,"High"
10,"Tube",2,3.641159856,1.302750401,1,"High"
10,"Tube",7,3.438455657,1.302880352,1,"High"
10,"Tube",9,3.576542593,1.303703704,1,"High"
10,"Tube",3,3.562831654,1.304225441,1,"High"
10,"Tube",2,2.80849359,1.305422676,2,"High"
10,"Tube",12,3.42633592,1.306356245,1,"High"
10,"Tube",9,3.435801852,1.307407407,1,"High"
10,"Tube",9,2.945061111,1.308642593,2,"High"
10,"Tube",9,2.106172222,1.309875926,2,"High"
10,"Tube",7,3.384938838,1.310525612,1,"High"
10,"Tube",2,3.368723958,1.310763221,1,"High"
10,"Tube",2,3.088942308,1.312099359,2,"High"
10,"Tube",8,2.080536913,1.312453393,2,"High"
10,"Tube",2,1.867654247,1.312766426,3,"High"
10,"Tube",2,3.012820513,1.313435497,2,"High"
10,"Tube",8,3.3650261,1.314317673,1,"High"
10,"Tube",11,3.611111111,1.316181954,1,"High"
10,"Tube",9,2.334568519,1.317283333,2,"High"
10,"Tube",7,3.249871942,1.318170872,2,"High"
10,"Tube",4,3.591039239,1.318958819,1,"High"
10,"Tube",5,3.544134941,1.31909264,1,"High"
10,"Tube",5,3.641427665,1.321912014,1,"High"
10,"Tube",5,3.738720389,1.321912014,1,"High"
10,"Tube",2,2.013221154,1.322782452,2,"High"
10,"Tube",9,1.751851852,1.324074074,3,"High"
10,"Tube",2,3.698583734,1.32411859,1,"High"
10,"Tube",2,2.154781651,1.325454728,2,"High"
10,"Tube",3,3.782535684,1.326616289,1,"High"
10,"Tube",4,3.010231158,1.326728827,2,"High"
10,"Tube",11,2.332214765,1.327367636,2,"High"
10,"Tube",4,2.680005828,1.328024476,2,"High"
10,"Tube",2,3.674545272,1.328125,1,"High"
10,"Tube",2,1.799545272,1.328792067,3,"High"
10,"Tube",2,1.659989984,1.328792067,3,"High"
10,"Tube",9,2.427777778,1.329012963,2,"High"
10,"Tube",8,2.225950783,1.329231916,2,"High"
10,"Tube",2,3.508948317,1.329461138,1,"High"
10,"Tube",5,2.911732234,1.331782995,2,"High"
10,"Tube",4,3.730899378,1.331909479,1,"High"
10,"Tube",9,1.912346296,1.332098148,2,"High"
10,"Tube",12,3.697339246,1.332224686,1,"High"
10,"Tube",8,3.104026846,1.332960477,2,"High"
10,"Tube",8,2.904548844,1.332960477,2,"High"
10,"Tube",5,2.142554992,1.333191624,2,"High"
10,"Tube",5,1.802030457,1.333898054,3,"High"
10,"Tube",7,2.333715596,1.334097859,2,"High"
10,"Tube",8,1.785980611,1.334824758,3,"High"
10,"Tube",4,3.458949106,1.335794483,1,"High"
10,"Tube",7,2.545235092,1.336645642,2,"High"
10,"Tube",7,1.92851682,1.336645642,2,"High"
10,"Tube",4,3.282828283,1.33708819,2,"High"
10,"Tube",12,2.864621212,1.337152624,2,"High"
10,"Tube",5,2.559221658,1.337421743,2,"High"
10,"Tube",3,3.708369018,1.340610831,1,"High"
10,"Tube",4,2.475394328,1.340973193,2,"High"
10,"Tube",7,2.106905581,1.341743119,2,"High"
