"Colony","Nest","Day","ScaledX","ScaledY","Bin","ScaledDist","Density","WorkerType","Corner"
15,"Tube",15,5.020981854,3.969389784,6,0.637596121880233,"Low","Obsv","Y"
15,"Tube",15,5.356084256,4.026783013,6,0.660607597971927,"Low","Obsv","Y"
15,"Tube",15,5.441248403,4.395210517,6,0.668776622087338,"Low","Obsv","Y"
15,"Tube",15,5.680078292,4.330411709,6,0.684376706273506,"Low","Obsv","Y"
15,"Tube",15,5.7782022,4.484077452,6,0.692378438910953,"Low","Obsv","Y"
15,"Tube",15,5.496790237,3.96753839,6,0.670010310043817,"Low","Obsv","Y"
15,"Tube",15,5.798567539,4.02122883,6,0.690724351985076,"Low","Obsv","Y"
15,"Tube",15,5.944827704,4.076770664,6,0.700880278759364,"Low","Obsv","Y"
15,"Tube",15,6.142926914,3.969389784,6,0.714047251268121,"Low","Obsv","Y"
15,"Tube",15,6.439150032,4.308194976,6,0.735693829744681,"Low","Obsv","Y"
15,"Tube",15,6.609478325,4.463712113,6,0.748381630910088,"Low","Obsv","Y"
15,"Tube",15,6.898295865,4.445198168,6,0.767798817443488,"Low","Obsv","Y"
15,"Tube",15,6.890890287,4.274869875,6,0.766177452320565,"Low","Obsv","Y"
15,"Tube",15,6.752035701,4.254504535,6,0.756627686301915,"Low","Obsv","Y"
15,"Tube",15,6.607626931,4.004566279,6,0.745799323253849,"Low","Obsv","Y"
15,"Tube",15,6.677979921,3.936064683,6,0.750453389980583,"Low","Obsv","Y"
15,"Tube",15,6.555787885,3.787953124,6,0.742016277303844,"Low","Obsv","Y"
15,"Tube",15,6.889038893,3.784250335,6,0.764741233253152,"Low","Obsv","Y"
15,"Tube",15,6.879781921,1.924215388,7,0.87897618314796,"Low","Obsv","Y"
15,"Tube",15,6.52184627,2.347568212,7,0.84580401305713,"Low","Obsv","Y"
15,"Tube",15,6.763144068,3.67501806,7,0.772719873957843,"Low","Obsv","Y"
15,"Tube",15,7.059367186,3.74907384,7,0.790435687723375,"Low","Obsv","Y"
15,"Tube",15,7.037150452,3.504689767,7,0.794656761799702,"Low","Obsv","Y"
15,"Tube",15,6.948283517,3.473216061,7,0.790582450831762,"Low","Obsv","Y"
15,"Tube",15,6.790914985,3.499135584,7,0.780943695424772,"Low","Obsv","Y"
15,"Tube",15,6.744630123,3.462107694,7,0.780364540664728,"Low","Obsv","Y"
15,"Tube",15,6.552085096,3.593556703,7,0.764998906667985,"Low","Obsv","Y"
15,"Tube",15,6.550233702,3.297333585,7,0.782886616604842,"Low","Obsv","Y"
15,"Tube",15,6.692791077,3.156627603,7,0.795551193024646,"Low","Obsv","Y"
15,"Tube",15,6.866822159,3.310293346,7,0.793611687563346,"Low","Obsv","Y"
15,"Tube",15,6.80942893,3.2584543,7,0.793808651902923,"Low","Obsv","Y"
15,"Tube",15,6.885336104,3.141816448,7,0.803277657425019,"Low","Obsv","Y"
15,"Tube",15,7.033447663,3.252900117,7,0.804451162651234,"Low","Obsv","Y"
15,"Tube",15,6.546530913,3.064057879,7,0.798013438826004,"Low","Obsv","Y"
15,"Tube",15,6.600221353,2.971488155,7,0.805071353089282,"Low","Obsv","Y"
15,"Tube",15,6.631695059,2.890026797,7,0.811006547911296,"Low","Obsv","Y"
15,"Tube",15,6.781658013,2.897432375,7,0.814123119614194,"Low","Obsv","Y"
15,"Tube",15,6.824240086,2.958528393,7,0.811659065666753,"Low","Obsv","Y"
15,"Tube",15,7.005676746,3.001110466,7,0.815877035033667,"Low","Obsv","Y"
15,"Tube",15,6.877930526,3.160330392,7,0.801963556223578,"Low","Obsv","Y"
15,"Tube",15,7.016785113,2.801159862,7,0.827530539892481,"Low","Obsv","Y"
15,"Tube",15,6.88348471,2.821525201,7,0.821810166521359,"Low","Obsv","Y"
15,"Tube",15,6.592815775,2.673413642,7,0.824669797456855,"Low","Obsv","Y"
15,"Tube",15,6.535422546,2.623425991,7,0.827303724623684,"Low","Obsv","Y"
15,"Tube",15,7.053813002,2.155023185,7,0.867956901494256,"Low","Obsv","Y"
15,"Tube",15,6.783509407,2.279066616,7,0.853904964596096,"Low","Obsv","Y"
15,"Tube",15,6.524314179,2.379041918,7,0.843695022488372,"Low","Obsv","Y"
15,"Tube",15,6.740927334,2.051345094,7,0.868266362429415,"Low","Obsv","Y"
15,"Tube",15,6.548382307,1.866205645,7,0.878622092705443,"Low","Obsv","Y"
15,"Tube",15,6.291038473,2.075413222,7,0.863614041246689,"Low","Obsv","Y"
15,"Tube",15,6.341026124,1.845840305,7,0.879235381264177,"Low","Obsv","Y"
15,"Tube",15,4.485928846,2.018019993,8,0.974669771028931,"Low","Obsv","N"
15,"Tube",15,6.152183886,2.338311239,8,0.858986242757906,"Low","Obsv","N"
15,"Tube",15,6.233645244,1.984694892,8,0.873168190538785,"Low","Obsv","N"
15,"Tube",15,6.092939263,1.888422379,8,0.882772060036259,"Low","Obsv","N"
15,"Tube",15,5.737471521,1.873611223,8,0.899085366696546,"Low","Obsv","N"
15,"Tube",15,5.739322915,2.114292506,8,0.890425943411275,"Low","Obsv","N"
15,"Tube",15,5.622685063,2.09948135,8,0.898197711828152,"Low","Obsv","N"
15,"Tube",15,5.833744034,2.279066616,8,0.881063079028107,"Low","Obsv","N"
15,"Tube",15,5.8115273,2.253147093,8,0.882879647534526,"Low","Obsv","N"
15,"Tube",15,5.68748387,2.343865423,8,0.890581216010917,"Low","Obsv","N"
15,"Tube",15,5.517155577,2.277215221,8,0.902481554914327,"Low","Obsv","N"
15,"Tube",15,5.524561155,2.023574176,8,0.906323310862996,"Low","Obsv","N"
15,"Tube",15,5.417180274,1.93841003,8,0.91536767592652,"Low","Obsv","N"
15,"Tube",15,5.304245211,2.02912836,8,0.920289358338298,"Low","Obsv","N"
15,"Tube",15,5.282028477,2.232781754,8,0.918755643088427,"Low","Obsv","N"
15,"Tube",15,5.228338036,2.329054267,8,0.921906370659232,"Low","Obsv","N"
15,"Tube",15,5.200567119,2.197605258,8,0.92458118517466,"Low","Obsv","N"
15,"Tube",15,5.21722967,1.995803259,8,0.92663515927813,"Low","Obsv","N"
15,"Tube",15,5.104294606,1.842137516,8,0.937536542421094,"Low","Obsv","N"
15,"Tube",15,4.898789817,1.906936324,8,0.949161001781604,"Low","Obsv","N"
15,"Tube",15,4.993210936,2.166131552,8,0.938882453482338,"Low","Obsv","N"
15,"Tube",15,5.019130459,2.092075772,8,0.938017406819158,"Low","Obsv","N"
15,"Tube",15,4.878424478,2.323500083,8,0.945767904119648,"Low","Obsv","N"
15,"Tube",15,4.722907341,2.049493699,8,0.958394046321814,"Low","Obsv","N"
15,"Tube",15,4.676622479,1.858800067,8,0.964602268578823,"Low","Obsv","N"
15,"Tube",15,4.532213709,1.823623572,8,0.974722586890101,"Low","Obsv","N"
15,"Tube",15,4.506294186,1.945815608,8,0.974309177900451,"Low","Obsv","N"
15,"Tube",15,4.595161121,2.160577368,8,0.965846180705613,"Low","Obsv","N"
15,"Tube",15,4.571092993,2.266106854,8,0.966869099688968,"Low","Obsv","N"
15,"Tube",15,4.498888608,2.304986139,8,0.971674183323764,"Low","Obsv","N"
16,"Tube",1,2.8003663,0.906593407,3,0.313430686778442,"Low","Obsv","Y"
16,"Tube",1,3.218104521,1.289380084,4,0.456933997884889,"Low","Obsv","Y"
16,"Tube",1,3.436208615,1.306486287,5,0.505908052865105,"Low","Obsv","N"
16,"Tube",1,3.699216493,1.287241809,5,0.56416024165687,"Low","Obsv","N"
16,"Tube",1,4.129009854,1.263720779,6,0.661266227501654,"Low","Obsv","Y"
16,"Tube",1,4.383464631,1.270135605,6,0.719371389922318,"Low","Obsv","Y"
16,"Tube",1,4.635781131,1.263720779,6,0.776837939473039,"Low","Obsv","Y"
16,"Tube",1,4.669993538,0.833927418,7,0.830499124094011,"Low","Obsv","Y"
16,"Tube",1,4.43050669,0.594440569,8,0.882617918495641,"Low","Obsv","N"
16,"Tube",4,3.421314741,0.610059761,2,0.146802256203853,"Low","Obsv","N"
16,"Tube",4,2.8852456,0.620099875,3,0.259634650792885,"Low","Obsv","Y"
16,"Tube",4,2.890936255,0.715886454,3,0.263720546612195,"Low","Obsv","Y"
16,"Tube",4,2.800049801,1.162848606,4,0.369819561452932,"Low","Obsv","Y"
16,"Tube",4,2.859810757,1.273655378,4,0.393873764838523,"Low","Obsv","Y"
16,"Tube",4,3.019173307,1.292330677,4,0.416988568823366,"Low","Obsv","Y"
16,"Tube",4,3.263197211,1.333416335,4,0.470157085327092,"Low","Obsv","Y"
16,"Tube",4,4.404880478,1.225099602,6,0.72372486656126,"Low","Obsv","Y"
16,"Tube",4,4.591633466,1.272410359,6,0.766878974453431,"Low","Obsv","Y"
16,"Tube",4,4.556772908,0.542828685,7,0.884109838311438,"Low","Obsv","Y"
16,"Tube",4,4.444721116,0.634960159,8,0.873176684512721,"Low","Obsv","N"
16,"Tube",5,3.142667845,0.676899293,2,0.206924980379525,"Low","Obsv","N"
16,"Tube",5,3.225846614,0.62998008,2,0.185179877295578,"Low","Obsv","N"
16,"Tube",5,3.429034894,0.694198322,2,0.163919135273792,"Low","Obsv","N"
16,"Tube",5,3.25677341,0.597025177,2,0.175828479788288,"Low","Obsv","N"
16,"Tube",5,2.879858657,0.66364841,3,0.262848281879944,"Low","Obsv","Y"
16,"Tube",5,2.781581272,0.852473498,3,0.305108050996254,"Low","Obsv","Y"
16,"Tube",5,2.863295053,1.050132509,3,0.342805408631646,"Low","Obsv","Y"
16,"Tube",5,3.293948763,1.316254417,4,0.475321352583644,"Low","Obsv","Y"
16,"Tube",5,3.323763251,1.226810954,4,0.477282040876369,"Low","Obsv","Y"
16,"Tube",5,3.589885159,1.256625442,5,0.538471511039597,"Low","Obsv","N"
16,"Tube",5,4.168507067,1.353798587,6,0.672475264117633,"Low","Obsv","Y"
16,"Tube",5,4.494257951,0.644876325,7,0.859102215373415,"Low","Obsv","Y"
16,"Tube",6,2.969319423,0.674726989,2,0.243789838705299,"Low","Obsv","N"
16,"Tube",6,3.047322543,0.633125975,2,0.224036228920613,"Low","Obsv","N"
16,"Tube",6,2.697607254,1.108945008,3,0.365259304100426,"Low","Obsv","Y"
16,"Tube",6,2.735310062,0.932137285,3,0.325977503811052,"Low","Obsv","Y"
16,"Tube",6,2.750910686,1.010140406,3,0.339646415338871,"Low","Obsv","Y"
16,"Tube",6,2.790561622,1.185647426,4,0.375320484717853,"Low","Obsv","Y"
16,"Tube",6,3.49648986,1.277301092,5,0.518042379659143,"Low","Obsv","N"
16,"Tube",6,3.377535101,1.355304212,5,0.496312401884402,"Low","Obsv","N"
16,"Tube",6,4.561232449,1.02574103,7,0.780287847444541,"Low","Obsv","Y"
16,"Tube",6,4.511179797,0.783281981,7,0.828193147827197,"Low","Obsv","Y"
16,"Tube",8,3.1264637,0.68501171,2,0.21106497486307,"Low","Obsv","N"
16,"Tube",8,2.967734192,0.656387588,2,0.24297946741023,"Low","Obsv","N"
16,"Tube",8,2.824615535,0.757870804,3,0.284141088065914,"Low","Obsv","Y"
16,"Tube",8,2.861046058,0.950429352,3,0.320059846382845,"Low","Obsv","Y"
16,"Tube",8,2.840228337,1.106557377,3,0.355989877619858,"Low","Obsv","Y"
16,"Tube",8,2.825917252,1.30952381,4,0.402425455032908,"Low","Obsv","Y"
16,"Tube",8,3.116705699,1.325136612,4,0.439482851995165,"Low","Obsv","Y"
16,"Tube",8,3.478401639,1.345954333,5,0.517553828335808,"Low","Obsv","N"
16,"Tube",8,3.951990632,1.221701795,5,0.620291141939254,"Low","Obsv","N"
16,"Tube",8,4.080796253,1.303669009,6,0.651145104167136,"Low","Obsv","Y"
16,"Tube",8,4.650013661,0.802757611,7,0.834309148734782,"Low","Obsv","Y"
16,"Tube",8,4.577152615,0.662242389,7,0.858372856191362,"Low","Obsv","Y"
16,"Tube",8,4.42102459,0.67004879,8,0.866121174855211,"Low","Obsv","N"
16,"Tube",9,3.277638937,0.583229669,2,0.170302853839271,"Low","Obsv","N"
16,"Tube",9,2.944098647,0.64409984,2,0.247532724384288,"Low","Obsv","N"
16,"Tube",9,2.793167008,0.703727154,3,0.284312174985676,"Low","Obsv","Y"
16,"Tube",9,2.852794322,0.759627762,3,0.27850240384652,"Low","Obsv","Y"
16,"Tube",9,2.746583169,0.808074955,3,0.305035519102872,"Low","Obsv","Y"
16,"Tube",9,3.102483701,1.244099691,4,0.428592525279081,"Low","Obsv","Y"
16,"Tube",9,2.957142122,1.370807734,4,0.422931652055548,"Low","Obsv","Y"
16,"Tube",9,2.910558283,1.223602802,4,0.388278372648382,"Low","Obsv","Y"
16,"Tube",9,3.286955705,1.340994077,4,0.475835232286474,"Low","Obsv","Y"
16,"Tube",9,3.501241366,1.283230116,5,0.519348237753285,"Low","Obsv","N"
16,"Tube",9,3.665216481,1.236646277,5,0.555124772066086,"Low","Obsv","N"
16,"Tube",9,3.97266982,1.321740044,5,0.62713836637379,"Low","Obsv","N"
16,"Tube",9,3.957762992,1.227329509,5,0.621674772385032,"Low","Obsv","N"
16,"Tube",9,4.586333643,1.016150058,7,0.78557714102435,"Low","Obsv","Y"
16,"Tube",9,4.186334985,0.670807287,8,0.910382885608646,"Low","Obsv","N"
16,"Tube",10,3.457265568,0.611111722,2,0.143937094106446,"Low","Obsv","N"
16,"Tube",10,3.061661172,0.684371795,2,0.224594611256578,"Low","Obsv","N"
16,"Tube",10,2.727106227,0.721001832,3,0.299915519342507,"Low","Obsv","Y"
16,"Tube",10,2.958268331,1.351404056,4,0.419013414725938,"Low","Obsv","Y"
16,"Tube",10,2.793040293,1.194749084,4,0.377273496993377,"Low","Obsv","Y"
16,"Tube",10,3.288767399,1.292430403,4,0.472527953421107,"Low","Obsv","Y"
16,"Tube",10,3.576923077,1.268009158,5,0.535873568921908,"Low","Obsv","N"
16,"Tube",10,3.833333333,1.385225275,5,0.598374936466853,"Low","Obsv","N"
16,"Tube",10,4.165445055,1.297313187,6,0.670230281370299,"Low","Obsv","Y"
16,"Tube",10,4.333943223,1.237485348,6,0.707647158998441,"Low","Obsv","Y"
16,"Tube",10,4.397435897,1.391331502,6,0.725478542372041,"Low","Obsv","Y"
16,"Tube",10,4.438950549,1.310745421,6,0.732742277873766,"Low","Obsv","Y"
16,"Tube",10,4.536630037,1.181318681,6,0.753604942953664,"Low","Obsv","Y"
16,"Tube",10,4.548840659,0.846763736,7,0.816011254944824,"Low","Obsv","Y"
16,"Tube",12,3.408868787,0.643274854,2,0.154797218364753,"Low","Obsv","N"
16,"Tube",12,3.177388523,0.594541301,2,0.193052648471656,"Low","Obsv","N"
16,"Tube",12,2.831383406,0.82845943,3,0.294246158283603,"Low","Obsv","Y"
16,"Tube",12,2.843567251,0.99902595,3,0.331460904666845,"Low","Obsv","Y"
16,"Tube",12,2.933722588,1.042885599,3,0.342559169873015,"Low","Obsv","Y"
16,"Tube",12,2.882552997,1.174464547,4,0.375893654759193,"Low","Obsv","Y"
16,"Tube",12,3.053119518,1.262183845,4,0.419718051688249,"Low","Obsv","Y"
16,"Tube",12,3.343079313,1.347465278,5,0.488308417865387,"Low","Obsv","N"
16,"Tube",12,3.406432749,1.281675804,5,0.498016843619483,"Low","Obsv","N"
16,"Tube",12,3.68908443,1.332845395,5,0.563640587153183,"Low","Obsv","N"
16,"Tube",12,4.488304094,1.315789474,6,0.744078536582455,"Low","Obsv","Y"
16,"Tube",12,4.247076023,0.721248173,8,0.89459604074544,"Low","Obsv","N"
16,"Tube",12,4.200780336,0.596979167,8,0.913904126447305,"Low","Obsv","N"
16,"Tube",13,2.808447573,1.160305669,4,0.368951601624152,"Low","Obsv","Y"
16,"Tube",13,2.786217117,1.313449426,4,0.404314681910877,"Low","Obsv","Y"
16,"Tube",13,3.445103742,1.317771397,5,0.508507873850852,"Low","Obsv","N"
16,"Tube",13,4.218228974,1.259725824,6,0.681537371311258,"Low","Obsv","Y"
16,"Tube",13,4.388662468,1.293071508,6,0.720945651565539,"Low","Obsv","Y"
16,"Tube",13,4.197851056,1.348647647,6,0.678954855468627,"Low","Obsv","Y"
16,"Tube",13,4.592441645,1.157836236,7,0.769979117478696,"Low","Obsv","Y"
16,"Tube",13,4.557243423,0.828084476,7,0.820657914700389,"Low","Obsv","Y"
16,"Tube",14,3.40037594,0.563909774,2,0.142722952998421,"Low","Obsv","N"
16,"Tube",14,3.283208647,0.593359023,2,0.169868931804474,"Low","Obsv","N"
16,"Tube",14,3.092731203,0.565789474,2,0.210912656910282,"Low","Obsv","N"
16,"Tube",14,3.10025,0.653509398,2,0.213854284745049,"Low","Obsv","N"
16,"Tube",14,3.283208647,0.683584586,2,0.180520421706325,"Low","Obsv","N"
16,"Tube",14,2.890977444,0.964911654,3,0.323486718664556,"Low","Obsv","Y"
16,"Tube",14,2.77568985,1.152881579,4,0.36865492408704,"Low","Obsv","Y"
16,"Tube",14,2.890977444,1.165413534,4,0.377578258335159,"Low","Obsv","Y"
16,"Tube",14,4.364661654,1.212406015,6,0.714443028021424,"Low","Obsv","Y"
16,"Tube",14,4.586466165,1.25,6,0.765424173213236,"Low","Obsv","Y"
16,"Tube",14,4.627819549,0.665413534,7,0.861031905938314,"Low","Obsv","Y"
16,"Tube",14,4.357142857,0.597744361,8,0.887448958903878,"Low","Obsv","N"
16,"Tube",14,4.084586466,0.57518797,8,0.939782844726922,"Low","Obsv","N"
17,"Tube",3,2.66370263,2.201598995,2,0.165965107149116,"Low","Obsv","N"
17,"Tube",3,2.690125677,2.421370843,2,0.172519457166891,"Low","Obsv","N"
17,"Tube",3,1.622196442,2.079466357,2,0.227418842687511,"Low","Obsv","N"
17,"Tube",3,1.287703016,2.096867749,2,0.248480363101782,"Low","Obsv","N"
17,"Tube",3,2.041763341,2.270881671,2,0.204010399408075,"Low","Obsv","N"
17,"Tube",3,2.041763341,2.270881671,2,0.204010399408075,"Low","Obsv","N"
17,"Tube",3,1.328306265,2.108468677,2,0.246020350900764,"Low","Obsv","N"
17,"Tube",3,1.857438128,2.364655839,2,0.216883127274114,"Low","Obsv","N"
17,"Tube",3,2.516111756,2.436194896,2,0.181653088788148,"Low","Obsv","N"
17,"Tube",3,2.325019335,2.447795824,2,0.192148455855132,"Low","Obsv","N"
17,"Tube",3,2.269914927,2.231245166,2,0.18957525048803,"Low","Obsv","N"
17,"Tube",3,2.273781903,2.067865429,2,0.186707833666662,"Low","Obsv","N"
17,"Tube",3,1.584493426,2.25638051,2,0.231635012971554,"Low","Obsv","N"
17,"Tube",3,1.511987626,1.989559165,2,0.233822810935859,"Low","Obsv","N"
17,"Tube",3,1.873549884,2.368522815,2,0.216001518488308,"Low","Obsv","N"
17,"Tube",3,2.008894045,2.221577726,2,0.205133668966383,"Low","Obsv","N"
17,"Tube",3,1.798143852,2.182907966,2,0.217506760000026,"Low","Obsv","N"
17,"Tube",3,1.486852282,2.376256767,2,0.239426743437684,"Low","Obsv","N"
17,"Tube",3,2.510311292,2.017917633,2,0.171483882127158,"Low","Obsv","N"
17,"Tube",3,1.8870843,1.992459397,2,0.210263702771404,"Low","Obsv","N"
17,"Tube",3,2.15970611,4.383217324,4,0.451899963134602,"Low","Obsv","Y"
17,"Tube",3,2.608275329,4.704176334,4,0.484474600068459,"Low","Obsv","Y"
17,"Tube",3,2.493232792,4.373549884,4,0.472522796397892,"Low","Obsv","Y"
17,"Tube",3,4.271718871,4.57012181,5,0.585221393068306,"Low","Obsv","N"
17,"Tube",3,3.325599381,4.32907966,5,0.524382887450426,"Low","Obsv","N"
17,"Tube",3,4.936194896,4.596544857,5,0.62698898589601,"Low","Obsv","N"
17,"Tube",3,3.47737819,4.670340294,5,0.536850867374491,"Low","Obsv","N"
17,"Tube",3,2.87412993,4.284609435,5,0.495813475999948,"Low","Obsv","N"
17,"Tube",3,2.949535963,4.61620263,5,0.503640285819252,"Low","Obsv","N"
17,"Tube",3,4.333590487,4.316189095,5,0.58772664627171,"Low","Obsv","N"
17,"Tube",3,3.729698376,4.446055684,5,0.550400172240751,"Low","Obsv","N"
17,"Tube",3,3.948182521,4.247873163,5,0.563295707933321,"Low","Obsv","N"
17,"Tube",3,4.912993039,4.458623357,5,0.62471935363892,"Low","Obsv","N"
17,"Tube",3,4.740268755,4.441865816,5,0.613788913305707,"Low","Obsv","N"
17,"Tube",3,6.725315159,4.581076953,6,0.73915276056207,"Low","Obsv","Y"
17,"Tube",3,6.459783449,4.595901005,6,0.722545368333563,"Low","Obsv","Y"
17,"Tube",3,5.689611369,4.331656999,6,0.673122117857349,"Low","Obsv","Y"
17,"Tube",3,5.475638051,4.286542923,6,0.659555469636482,"Low","Obsv","Y"
17,"Tube",3,6.642820959,4.408352668,6,0.733321668329559,"Low","Obsv","Y"
17,"Tube",3,5.773395205,4.68870843,6,0.68005125362619,"Low","Obsv","Y"
17,"Tube",3,6.818122583,4.400618716,6,0.74433450646427,"Low","Obsv","Y"
17,"Tube",3,5.529131864,4.521784609,6,0.663728634015999,"Low","Obsv","Y"
17,"Tube",3,6.051817479,4.237561872,6,0.695777843488558,"Low","Obsv","Y"
17,"Tube",3,6.948312065,4.489559165,6,0.752799716317013,"Low","Obsv","Y"
17,"Tube",3,6.68471191,4.675174014,6,0.737090376844303,"Low","Obsv","Y"
17,"Tube",3,6.803300464,4.525651585,6,0.743815270805037,"Low","Obsv","Y"
17,"Tube",3,6.870326759,4.551430781,6,0.74813466022848,"Low","Obsv","Y"
17,"Tube",3,6.981181361,4.283319799,6,0.754371130265853,"Low","Obsv","Y"
17,"Tube",3,7.068832173,4.265274555,6,0.759870117791086,"Low","Obsv","Y"
17,"Tube",3,6.363109049,4.742846094,6,0.717353385479088,"Low","Obsv","Y"
17,"Tube",3,5.88553751,4.50567092,6,0.686041610137953,"Low","Obsv","Y"
17,"Tube",3,6.734338747,4.773781903,6,0.740814822803137,"Low","Obsv","Y"
17,"Tube",3,5.377674014,4.709976798,6,0.655451515716473,"Low","Obsv","Y"
17,"Tube",3,6.820701856,4.302654679,6,0.744291481523901,"Low","Obsv","Y"
17,"Tube",3,6.424980665,4.410286156,6,0.719617400004611,"Low","Obsv","Y"
17,"Tube",3,6.949599768,4.164733179,7,0.758914776665303,"Low","Obsv","Y"
17,"Tube",3,7.150682521,4.124773782,7,0.771817077335213,"Low","Obsv","Y"
17,"Tube",3,6.73949536,4.146687935,7,0.74780297863816,"Low","Obsv","Y"
17,"Tube",3,6.751740139,3.594998067,7,0.781133615476762,"Low","Obsv","Y"
17,"Tube",3,7.181618329,3.726475251,7,0.786192867389698,"Low","Obsv","Y"
17,"Tube",3,6.749806651,3.160609049,7,0.808326642190201,"Low","Obsv","Y"
17,"Tube",3,6.882379655,4.123524069,7,0.755885716416684,"Low","Obsv","Y"
17,"Tube",3,5.995102475,1.994715777,8,0.901240381506144,"Low","Obsv","N"
17,"Tube",3,6.071152359,2.180974478,8,0.890676760704705,"Low","Obsv","N"
17,"Tube",3,6.440448569,2.394947796,8,0.863788773203419,"Low","Obsv","N"
17,"Tube",5,2.218298023,2.416038136,2,0.197102137359189,"Low","Obsv","N"
17,"Tube",5,1.546610169,2.241838512,2,0.233776488329923,"Low","Obsv","N"
17,"Tube",5,2.284211394,2.097457627,2,0.186431306558812,"Low","Obsv","N"
17,"Tube",5,1.868330979,2.447427024,2,0.218043911981847,"Low","Obsv","N"
17,"Tube",5,1.573288606,1.964060734,2,0.229877316869066,"Low","Obsv","N"
17,"Tube",5,2.991996234,2.442718927,2,0.161722565582442,"Low","Obsv","N"
17,"Tube",5,2.833491055,1.960922787,2,0.150809375236922,"Low","Obsv","N"
17,"Tube",5,2.547864878,2.117860169,2,0.170703385974404,"Low","Obsv","N"
17,"Tube",5,2.215160075,1.989171375,2,0.189660844600703,"Low","Obsv","N"
17,"Tube",5,1.786723164,1.987601224,2,0.216544811805948,"Low","Obsv","N"
17,"Tube",5,1.557596516,2.062930791,2,0.231345963283915,"Low","Obsv","N"
17,"Tube",5,1.392813089,2.317168079,2,0.244258076757501,"Low","Obsv","N"
17,"Tube",5,1.31434322,1.954644539,2,0.246149525526507,"Low","Obsv","N"
17,"Tube",5,1.719239642,2.331292373,2,0.224566349085072,"Low","Obsv","N"
17,"Tube",5,1.862052731,4.246704331,4,0.432070271068234,"Low","Obsv","Y"
17,"Tube",5,2.102165725,4.620998117,4,0.452781137032284,"Low","Obsv","Y"
17,"Tube",5,2.248116761,4.75047081,4,0.464505226790087,"Low","Obsv","Y"
17,"Tube",5,2.502354049,4.68220339,4,0.477713993755465,"Low","Obsv","Y"
17,"Tube",5,2.66007533,4.606873823,4,0.485812524699491,"Low","Obsv","Y"
17,"Tube",5,2.702448211,4.390301318,4,0.485722244308696,"Low","Obsv","Y"
17,"Tube",5,4.130572034,4.463276836,5,0.575635873938939,"Low","Obsv","N"
17,"Tube",5,4.811676083,4.456998588,5,0.618347608949437,"Low","Obsv","N"
17,"Tube",5,3.057909605,4.237288136,5,0.507218455701204,"Low","Obsv","N"
17,"Tube",5,4.700251883,4.620214218,5,0.612401864405098,"Low","Obsv","N"
17,"Tube",5,3.631513653,4.221593691,5,0.543307595603659,"Low","Obsv","N"
17,"Tube",5,4.433458098,4.54174435,5,0.595129029078578,"Low","Obsv","N"
17,"Tube",5,4.891713748,4.543314501,5,0.623851127372568,"Low","Obsv","N"
17,"Tube",5,3.923415725,4.690835687,5,0.564683159301872,"Low","Obsv","N"
17,"Tube",5,2.897834275,4.566854991,5,0.499779823185033,"Low","Obsv","N"
17,"Tube",5,2.860169492,4.373822976,5,0.495451045678882,"Low","Obsv","N"
17,"Tube",5,5.278561676,4.299277307,6,0.647170331708241,"Low","Obsv","Y"
17,"Tube",5,6.013024953,4.534682203,6,0.694185300475469,"Low","Obsv","Y"
17,"Tube",5,5.765065913,4.355774482,6,0.677931771807365,"Low","Obsv","Y"
17,"Tube",5,6.132297552,4.608443974,6,0.702052122083983,"Low","Obsv","Y"
17,"Tube",5,6.996233522,4.439736347,6,0.755653750251973,"Low","Obsv","Y"
17,"Tube",5,5.051005179,4.255336629,6,0.632760907616972,"Low","Obsv","Y"
17,"Tube",5,5.011770245,4.578625235,6,0.631601314882277,"Low","Obsv","Y"
17,"Tube",5,5.407250471,4.718298023,6,0.65736592067873,"Low","Obsv","Y"
17,"Tube",5,5.604990584,4.470338983,6,0.668255303875591,"Low","Obsv","Y"
17,"Tube",5,5.749371469,4.379314972,6,0.67700929003105,"Low","Obsv","Y"
17,"Tube",5,5.691306497,4.238072034,6,0.673069226390252,"Low","Obsv","Y"
17,"Tube",5,6.471280603,4.264752825,6,0.722230234938344,"Low","Obsv","Y"
17,"Tube",5,5.51867467,4.368330979,6,0.662458920206784,"Low","Obsv","Y"
17,"Tube",5,5.43079096,4.52212806,6,0.657555255836542,"Low","Obsv","Y"
17,"Tube",5,6.254708098,4.647676554,6,0.709955375746419,"Low","Obsv","Y"
17,"Tube",5,5.714846987,4.712022128,6,0.67655341237802,"Low","Obsv","Y"
17,"Tube",5,6.515223635,4.423258004,6,0.725334990794832,"Low","Obsv","Y"
17,"Tube",5,6.190364878,4.379314972,6,0.704764306533726,"Low","Obsv","Y"
17,"Tube",5,6.732580038,4.044256121,7,0.753239196167657,"Low","Obsv","Y"
17,"Tube",5,6.671374765,3.109698682,7,0.811303126910535,"Low","Obsv","Y"
17,"Tube",5,6.939736347,3.488700565,7,0.790593234655822,"Low","Obsv","Y"
17,"Tube",5,6.643126177,2.86252354,7,0.826878199706795,"Low","Obsv","Y"
17,"Tube",5,7.00094162,3.173258004,7,0.810641407951936,"Low","Obsv","Y"
17,"Tube",5,6.741996234,3.526365348,7,0.785344553037111,"Low","Obsv","Y"
17,"Tube",5,6.605461394,3.895167137,7,0.762085527933871,"Low","Obsv","Y"
17,"Tube",5,6.812617702,3.811989171,7,0.768714713179841,"Low","Obsv","Y"
