"Colony","Nest","Day","ScaledX","ScaledY","Bin","AntID","Density"
5,"Tube",10,2.983346995,0.831381733,3,"X,X,X,X","High"
5,"Tube",10,2.98464676,0.796252927,3,"X,X,X,X","High"
5,"Tube",10,2.754357923,0.983606557,3,"X,Y,X,X","High"
5,"Tube",11,2.833333333,1.336515513,3,"Db,Y,G,Lb","High"
5,"Tube",11,3.170588235,0.930787589,2,"Lb,G,X,X","High"
5,"Tube",11,2.990196078,1.666666667,4,"O,O,W,W","High"
5,"Tube",11,2.72745098,1.133651551,3,"X,X,Db,X","High"
5,"Tube",11,3.476470588,0.875099443,2,"X,X,W,P","High"
5,"Tube",11,2.774509804,0.962609387,3,"X,X,X,X","High"
5,"Tube",11,2.911764706,0.811455847,3,"X,X,X,X","High"
5,"Tube",12,2.857881783,0.914083333,3,"Db,G,G,Db","High"
5,"Tube",12,3.121447674,0.892118217,2,"Db,Y,G,Lb","High"
5,"Tube",12,3.511627907,0.868862403,2,"Lb,G,X,X","High"
5,"Tube",12,3.111110465,1.616924419,4,"O,O,W,W","High"
5,"Tube",12,2.775193798,1.642765504,4,"X,X,X,X","High"
5,"Tube",12,4.855943798,1.580102713,6,"X,X,X,X","High"
5,"Tube",2,3.820987037,0.044444444,1,"Db,Lb,X,X","High"
5,"Tube",2,3.860494444,0.418518519,1,"Db,X,X,X","High"
5,"Tube",2,3.746912963,0.433333333,1,"Db,X,X,Y","High"
5,"Tube",2,3.741975926,0.625925926,1,"X,X,X,X","High"
5,"Tube",2,3.569135185,0.902468519,1,"X,X,X,X","High"
5,"Tube",2,3.840740741,0.771605556,1,"X,X,X,X","High"
5,"Tube",3,3.764587139,0.934804033,1,"Db,Lb,X,X","High"
5,"Tube",3,3.784880137,0.507357306,1,"Db,X,X,Y","High"
5,"Tube",3,3.683409437,0.289193303,1,"X,X,X,X","High"
5,"Tube",4,3.622960111,0.848054916,1,"Db,G,G,Db","High"
5,"Tube",4,3.820432464,0.789170507,1,"Lb,G,X,X","High"
5,"Tube",4,3.886255924,0.049368088,1,"X,X,X,X","High"
5,"Tube",5,3.806774442,0.875673595,1,"Db,G,W,P","High"
5,"Tube",5,3.791377983,0.404157044,1,"Db,O,P,Lb","High"
5,"Tube",5,3.858096613,0.32717475,1,"Db,X,X,X","High"
5,"Tube",5,3.737490377,0.062869515,1,"Db,X,X,Y","High"
5,"Tube",5,3.57582756,0.816653195,1,"O,O,W,W","High"
5,"Tube",5,3.732357583,0.304080062,1,"X,X,X,X","High"
5,"Tube",5,3.832434565,0.634463048,1,"X,Y,X,X","High"
5,"Tube",7,3.857033639,0.63264526,1,"Db,Db,X,X","High"
5,"Tube",7,3.822629969,0.839067278,1,"Lb,W,X,X","High"
5,"Tube",7,3.74617737,0.716743119,1,"X,X,X,X","High"
5,"Tube",8,3.830675778,0.749680077,1,"Db,X,W,X","High"
5,"Tube",8,3.754745634,0.307791188,1,"Db,X,X,X","High"
5,"Tube",8,3.582636674,0.908045977,1,"Lb,G,X,X","High"
5,"Tube",8,3.757276006,0.673051724,1,"Lb,W,X,X","High"
5,"Tube",9,3.75777605,0.122472784,1,"Db,Lb,X,X","High"
5,"Tube",9,3.804432348,0.417962675,1,"Db,X,X,Y","High"
5,"Tube",9,3.7655521,0.760108865,1,"Lb,G,X,X","High"
5,"Tube",10,3.847254098,0.134660422,1,"Db,Db,Y,B","High"
5,"Tube",10,3.821233411,0.475540593,1,"Lb,W,X,X","High"
5,"Tube",10,3.719750195,0.590033177,1,"X,X,X,X","High"
5,"Tube",11,3.837254902,0.437549722,1,"Db,X,X,Y","High"
5,"Tube",11,3.798039216,0.656324582,1,"Lb,W,X,X","High"
5,"Tube",11,3.711764706,0.429594272,1,"X,X,X,X","High"
5,"Tube",12,3.850129845,0.693153101,1,"Db,X,W,X","High"
5,"Tube",12,3.776735133,0.222868217,1,"Db,X,X,Y","High"
5,"Tube",12,3.775193798,0.605296512,1,"Lb,W,X,X","High"
5,"Tube",12,3.839792636,0.271963178,1,"X,Y,X,X","High"
5,"Circle",3,3.319961707,0.634573304,2,"Db,B,W,Lb","High"
5,"Circle",3,3.548504741,0.544615244,2,"Db,Lb,X,X","High"
5,"Circle",3,3.760029176,0.554339898,2,"Db,W,G,G","High"
5,"Circle",3,3.696814369,0.850960977,4,"Db,G,G,Db","High"
5,"Circle",3,3.89861415,0.962800875,4,"Db,X,X,X","High"
5,"Circle",3,3.264040846,0.911743253,4,"Db,Lb,Y,P","High"
5,"Circle",3,3.225140408,1.04789752,5,"Db,G,W,P","High"
5,"Circle",3,3.910771335,1.390712983,7,"Db,P,Y,Y","High"
5,"Circle",3,3.611719548,1.468513858,8,"Db,X,X,Y","High"
5,"Circle",3,3.529053611,0.379285193,1,"Lb,Lb,P,G","High"
5,"Circle",3,3.7162655,0.51543946,1,"Lb,W,W,O","High"
5,"Circle",3,4.1587655,0.858254923,4,"Lb,Db,P,Lb","High"
5,"Circle",3,3.572817287,1.308047046,7,"Lb,G,X,X","High"
5,"Circle",3,3.2737655,1.405300875,7,"Lb,W,X,X","High"
5,"Circle",3,3.434232312,1.475807805,8,"Lb,W,X,X","High"
5,"Circle",3,3.633601386,0.977388767,5,"O,O,W,W","High"
5,"Circle",3,3.708971554,0.252857403,1,"X,X,Y,Db","High"
5,"Circle",3,4.029905179,0.423048869,1,"X,X,X,X","High"
5,"Circle",3,4.243860321,0.619985412,2,"X,W,X,X","High"
5,"Circle",3,3.98857221,0.724531364,3,"X,Y,X,X","High"
5,"Circle",3,3.468271335,1.016289205,5,"X,X,X,X","High"
5,"Circle",3,3.738147338,1.13785558,6,"X,X,X,X","High"
5,"Circle",3,3.535133115,1.140895332,6,"X,X,X,X","High"
5,"Circle",3,4.044493071,1.434476659,8,"X,X,X,X","High"
5,"Circle",4,3.822750722,0.417267316,1,"Db,G,Y,O","High"
5,"Circle",4,3.678450577,0.465367965,1,"Db,W,G,G","High"
5,"Circle",4,3.180615079,0.631313131,2,"Db,X,X,X","High"
5,"Circle",4,4.164262266,0.633116883,2,"Db,O,X,X","High"
5,"Circle",4,3.125301227,0.839947691,4,"Db,Lb,X,X","High"
5,"Circle",4,3.67123557,0.784632035,3,"Db,X,X,Y","High"
5,"Circle",4,3.644781746,0.945766595,4,"Db,G,G,Db","High"
5,"Circle",4,4.075275974,1.001082251,5,"Db,Db,Y,B","High"
5,"Circle",4,3.943001443,1.109307359,6,"Db,Y,G,Lb","High"
5,"Circle",4,3.310485209,1.370851371,7,"Db,X,X,W","High"
5,"Circle",4,3.611111111,0.335497835,1,"Lb,W,W,O","High"
5,"Circle",4,3.897306999,0.876022727,4,"Lb,G,X,X","High"
5,"Circle",4,3.178210678,1.10870671,6,"Lb,X,X,X","High"
5,"Circle",4,3.385041486,1.166426768,6,"Lb,W,X,X","High"
5,"Circle",4,3.483645382,1.426167027,8,"Lb,W,X,X","High"
5,"Circle",4,3.995910895,1.416545815,8,"O,O,W,W","High"
5,"Circle",4,3.680856782,0.215247114,1,"X,X,X,X","High"
5,"Circle",4,3.8011057,0.321067821,1,"X,W,X,Db","High"
5,"Circle",4,3.955027056,0.38119228,1,"X,X,X,X","High"
5,"Circle",4,3.784271284,0.446127345,1,"X,X,X,X","High"
5,"Circle",4,3.42833153,0.455748557,1,"X,X,X,X","High"
5,"Circle",4,3.707310606,0.549543651,2,"X,Db,Lb,X","High"
5,"Circle",4,4.236412338,0.625901876,2,"X,Db,X,X","High"
5,"Circle",4,3.353775253,0.835137085,4,"X,X,X,X","High"
5,"Circle",4,3.668831169,0.722101371,3,"X,X,P,X","High"
5,"Circle",4,3.531746032,0.950577201,4,"X,X,X,X","High"
5,"Circle",4,3.777056277,0.981841631,5,"X,X,X,X","High"
5,"Circle",4,4.258057359,1.220539322,6,"X,Y,X,X","High"
5,"Circle",5,3.701698673,0.229529433,1,"Db,O,P,Lb","High"
5,"Circle",5,3.874151526,0.403948038,1,"Db,X,W,X","High"
5,"Circle",5,3.903221294,0.733406613,3,"Db,Db,Lb,O","High"
5,"Circle",5,4.348958939,1.03621548,5,"Db,X,Lb,X","High"
5,"Circle",5,4.009811047,1.099200581,5,"Db,G,G,Db","High"
5,"Circle",5,3.45506359,1.099200581,5,"Db,Y,G,Lb","High"
5,"Circle",5,3.326671512,1.128270349,6,"Db,Lb,Y,P","High"
5,"Circle",5,4.186651526,1.409278706,8,"Db,G,W,P","High"
5,"Circle",5,3.191011991,1.326913154,7,"Db,X,X,X","High"
5,"Circle",5,3.840238009,0.488735465,1,"Lb,Lb,X,X","High"
5,"Circle",5,3.227349201,0.585634084,2,"Lb,Lb,P,G","High"
5,"Circle",5,4.002543605,1.239703852,6,"Lb,G,X,X","High"
5,"Circle",5,3.06262173,1.137959666,6,"Lb,W,X,X","High"
5,"Circle",5,3.43568314,1.527979651,8,"Lb,W,X,X","High"
5,"Circle",5,3.597988735,0.542029433,2,"O,Y,Y,Lb","High"
5,"Circle",5,3.757872456,1.038639172,5,"O,O,W,W","High"
5,"Circle",5,3.731226381,0.379723837,1,"X,X,X,X","High"
5,"Circle",5,3.816011991,0.517805233,1,"X,X,P,O","High"
5,"Circle",5,3.479287791,0.452398256,1,"X,X,X,G","High"
5,"Circle",5,3.723958939,0.592901526,2,"X,X,X,X","High"
5,"Circle",5,3.513203125,0.578366642,2,"X,X,X,X","High"
5,"Circle",5,4.225412427,0.658308503,2,"X,X,X,X","High"
5,"Circle",5,3.581031977,0.958697311,4,"X,Y,X,X","High"
5,"Circle",5,3.171633358,0.866642442,4,"X,X,X,X","High"
5,"Circle",5,3.886264535,1.028948038,5,"X,X,X,X","High"
5,"Circle",5,3.806322674,1.394743823,7,"X,X,X,X","High"
5,"Circle",6,3.610503282,0.355579869,1,"Db,Lb,X,X","High"
5,"Circle",6,3.931436907,0.435813275,1,"Db,W,G,G","High"
5,"Circle",6,3.85606674,0.433382567,1,"Db,O,P,Lb","High"
5,"Circle",6,3.57646426,0.518477389,1,"Db,Db,Lb,O","High"
5,"Circle",6,3.984925237,0.598710795,2,"Db,X,Lb,X","High"
5,"Circle",6,4.269389132,0.836980306,4,"Db,X,X,X","High"
5,"Circle",6,3.814733771,0.925723924,4,"Db,Y,G,Lb","High"
5,"Circle",6,3.659130197,0.891684902,4,"Db,Lb,Y,P","High"
5,"Circle",6,3.265257112,1.229637126,6,"Db,X,X,Y","High"
5,"Circle",6,3.770970095,1.266106856,7,"Db,G,G,Db","High"
5,"Circle",6,3.586190737,1.562727936,8,"Db,G,W,P","High"
5,"Circle",6,3.756382203,0.360443107,1,"Lb,X,X,X","High"
5,"Circle",6,4.028688913,0.404206783,1,"Lb,Lb,P,G","High"
5,"Circle",6,3.335764041,0.623025164,2,"Lb,Db,P,Lb","High"
5,"Circle",6,3.386821663,0.957330416,4,"Lb,W,X,X","High"
5,"Circle",6,3.972769876,1.061876368,5,"Lb,W,X,X","High"
5,"Circle",6,3.79528264,1.339046317,7,"Lb,G,X,X","High"
5,"Circle",6,4.045709336,1.346340263,7,"Lb,P,P,O","High"
5,"Circle",6,3.52297593,1.329321663,7,"O,O,W,W","High"
5,"Circle",6,3.727206419,0.248601386,1,"X,X,X,X","High"
5,"Circle",6,3.72234318,0.20483771,1,"X,X,X,X","High"
5,"Circle",6,3.513251276,0.370167761,1,"X,X,X,X","High"
5,"Circle",6,3.882809993,0.292365062,1,"X,X,X,X","High"
5,"Circle",6,3.289569657,0.552516411,2,"X,X,X,X","High"
5,"Circle",6,4.223194748,0.567104303,2,"X,X,X,X","High"
5,"Circle",6,4.373936907,0.768904085,3,"X,X,X,X","High"
5,"Circle",6,4.11135485,0.84670496,4,"X,Y,X,X","High"
5,"Circle",6,3.583758206,0.971918308,4,"X,X,X,X","High"
5,"Circle",6,3.707755288,1.127521882,6,"X,X,X,X","High"
5,"Circle",7,3.77692992,0.504115832,1,"Db,G,Y,O","High"
5,"Circle",7,3.634108569,0.516218228,1,"Db,Lb,X,X","High"
5,"Circle",7,3.355724401,0.484749455,1,"Db,Lb,X,X","High"
5,"Circle",7,3.256476035,0.62515069,2,"Db,B,W,Lb","High"
5,"Circle",7,3.316993464,0.891430646,4,"Db,Db,Y,B","High"
5,"Circle",7,3.312151416,1.106875454,6,"Db,Y,G,Lb","High"
5,"Circle",7,3.580851489,1.065722585,5,"Db,X,X,X","High"
5,"Circle",7,4.256232752,1.145606391,6,"Db,X,X,X","High"
5,"Circle",7,3.152990196,1.114137618,6,"Db,X,Lb,X","High"
5,"Circle",7,3.600217865,1.64730029,8,"Db,G,W,P","High"
5,"Circle",7,3.859235657,0.41454793,1,"Lb,Lb,X,X","High"
5,"Circle",7,4.106149237,0.666303558,2,"Lb,Y,P,W","High"
5,"Circle",7,4.210239651,0.668723675,2,"Lb,Db,P,Lb","High"
5,"Circle",7,4.316751997,0.758291576,3,"Lb,Lb,P,G","High"
5,"Circle",7,3.09912854,0.908375091,4,"Lb,W,X,X","High"
5,"Circle",7,4.13761801,1.019729484,5,"Lb,B,P,P","High"
5,"Circle",7,3.646210966,1.007625272,5,"Lb,P,P,O","High"
5,"Circle",7,3.228031954,1.014887436,5,"Lb,O,X,X","High"
5,"Circle",7,4.125513798,1.416122004,8,"Lb,P,X,X","High"
5,"Circle",7,3.447712418,1.512950254,8,"Lb,G,X,X","High"
5,"Circle",7,3.721254539,1.459694989,8,"O,O,W,W","High"
5,"Circle",7,3.718832607,0.259622367,1,"X,X,Y,Db","High"
5,"Circle",7,4.033527596,0.506535948,1,"X,X,X,X","High"
5,"Circle",7,3.166908134,0.659041394,2,"X,P,X,X","High"
5,"Circle",7,3.256476035,0.7389252,3,"X,X,X,X","High"
5,"Circle",7,3.569353667,0.754054103,3,"X,Db,Lb,X","High"
5,"Circle",7,4.12793573,0.847857662,4,"X,Y,X,X","High"
5,"Circle",7,3.849551561,0.978576616,5,"X,W,X,X","High"
5,"Circle",7,3.52033406,1.014887436,5,"X,X,X,X","High"
5,"Circle",7,3.934277415,1.249696805,7,"X,X,X,X","High"
5,"Circle",7,3.762405592,1.266643065,7,"X,X,X,X","High"
5,"Circle",8,3.654079521,0.442387436,1,"Db,Db,W,W","High"
5,"Circle",8,3.738803558,0.432703341,1,"Db,G,Y,O","High"
5,"Circle",8,3.39021968,0.655410312,2,"Db,X,X,Lb","High"
5,"Circle",8,3.307915759,0.869644154,4,"Db,P,Y,Y","High"
5,"Circle",8,3.854998184,0.876906318,4,"Db,W,G,G","High"
5,"Circle",8,3.438634713,1.072984749,5,"Db,Db,Y,B","High"
5,"Circle",8,3.625030864,0.993100944,5,"Db,Y,G,Lb","High"
5,"Circle",8,3.913095497,1.273905229,7,"Db,X,X,Y","High"
5,"Circle",8,3.6177687,1.339264706,7,"Db,G,G,Db","High"
5,"Circle",8,3.186879085,1.342289397,7,"Db,X,X,X","High"
5,"Circle",8,4.034132171,1.51416122,8,"Db,G,W,P","High"
5,"Circle",8,3.920357662,0.367343863,1,"Lb,Lb,X,X","High"
5,"Circle",8,3.915517429,0.527111474,2,"Lb,Y,P,W","High"
5,"Circle",8,3.98813907,0.636043936,2,"Lb,Lb,P,G","High"
5,"Circle",8,3.552409223,0.640885984,2,"Lb,Db,P,Lb","High"
5,"Circle",8,3.721859114,0.752238562,3,"Lb,Lb,X,X","High"
5,"Circle",8,3.070684459,0.951948076,4,"Lb,X,P,X","High"
5,"Circle",8,3.322440087,1.075404866,5,"Lb,P,X,X","High"
5,"Circle",8,4.324618736,1.198861656,6,"Lb,P,P,O","High"
5,"Circle",8,3.755749818,1.237594408,6,"Lb,G,X,X","High"
5,"Circle",8,3.426530501,1.509319172,8,"Lb,W,W,O","High"
5,"Circle",8,3.992979303,1.164972767,6,"O,O,W,W","High"
5,"Circle",8,3.586298112,0.364923747,1,"X,X,X,X","High"
5,"Circle",8,3.458001089,0.401234568,1,"X,X,X,X","High"
5,"Circle",8,3.305495643,0.507746914,1,"X,X,X,X","High"
5,"Circle",8,3.96151053,0.384290123,1,"X,X,X,X","High"
5,"Circle",8,4.077705156,0.488380537,1,"X,O,P,X","High"
5,"Circle",8,3.684943718,0.309852941,1,"X,X,X,X","High"
5,"Circle",8,3.150568264,0.973734568,5,"X,X,X,X","High"
5,"Circle",8,3.782376543,1.043936093,5,"X,X,X,X","High"
5,"Circle",8,3.557249455,1.290849673,7,"X,X,X,X","High"
5,"Circle",8,3.315177923,1.315662672,7,"X,X,X,X","High"
5,"Circle",8,3.378117284,1.492374728,8,"X,X,X,Lb","High"
5,"Circle",9,3.880415759,0.308641975,1,"Db,G,Y,O","High"
5,"Circle",9,3.667392883,0.424836601,1,"Db,O,W,Y","High"
5,"Circle",9,3.517307553,0.436940813,1,"Db,Db,X,X","High"
5,"Circle",9,4.025659041,0.516824619,1,"Db,Lb,X,X","High"
5,"Circle",9,3.921568627,0.519244735,1,"Db,W,G,G","High"
5,"Circle",9,4.149115832,0.831517792,3,"Db,X,X,Y","High"
5,"Circle",9,4.308883442,1.063907044,5,"Db,Y,Y,Db","High"
5,"Circle",9,3.127572622,1.124424473,6,"Db,X,X,X","High"
5,"Circle",9,4.045025418,1.238803558,6,"Db,Db,Y,B","High"
5,"Circle",9,4.025659041,1.430041757,8,"Db,X,X,X","High"
5,"Circle",9,3.938513072,1.57528504,8,"Db,G,W,P","High"
5,"Circle",9,3.667392883,1.656377996,8,"Db,B,W,Lb","High"
5,"Circle",9,4.27741467,0.691116558,3,"Lb,Lb,P,G","High"
5,"Circle",9,3.698861656,0.647543573,2,"Lb,W,W,O","High"
5,"Circle",9,3.938513072,0.749213871,3,"Lb,Db,P,Lb","High"
5,"Circle",9,3.161461511,0.821835512,3,"Lb,Y,P,W","High"
5,"Circle",9,3.880415759,0.887194989,4,"Lb,P,X,X","High"
5,"Circle",9,3.471314452,1.396151053,7,"Lb,G,X,X","High"
5,"Circle",9,3.323651053,1.439724038,8,"Lb,W,B,P","High"
5,"Circle",9,3.703703704,0.889615105,4,"O,O,W,W","High"
5,"Circle",9,3.740014524,0.320746187,1,"X,X,X,Db","High"
5,"Circle",9,3.788429557,0.44904321,1,"X,X,X,X","High"
5,"Circle",9,4.183006536,0.553135439,2,"X,Lb,X,X","High"
5,"Circle",9,3.456790123,0.674170298,2,"X,X,X,X","High"
5,"Circle",9,4.41055374,0.896877269,4,"X,X,X,X","High"
5,"Circle",9,3.730332244,0.858146333,4,"X,X,X,X","High"
5,"Circle",9,3.309126725,1.03001634,5,"X,Y,X,X","High"
5,"Circle",9,3.776325345,1.035462963,5,"X,X,X,X","High"
5,"Circle",9,4.316145606,1.213992375,6,"X,W,X,X","High"
5,"Circle",9,3.873153595,1.192810458,6,"X,X,X,X","High"
5,"Circle",9,3.805374001,1.156499637,6,"X,X,X,X","High"
5,"Circle",9,4.083756354,1.367102397,7,"X,X,X,X","High"
5,"Circle",9,3.195352215,1.330791576,7,"X,X,X,X","High"
5,"Circle",10,3.748791667,0.183574275,1,"Db,Y,Y,Db","High"
5,"Circle",10,3.669081522,0.359903986,1,"Db,Lb,Lb,Db","High"
5,"Circle",10,3.509661232,0.481884058,1,"Db,Db,Lb,O","High"
5,"Circle",10,3.56038587,0.56884058,2,"Db,X,Lb,X","High"
5,"Circle",10,4.326086957,0.785628623,3,"Db,X,P,X","High"
5,"Circle",10,3.932367754,0.717994565,3,"Db,W,G,G","High"
5,"Circle",10,3.152173913,0.817028986,3,"Db,X,X,X","High"
5,"Circle",10,3.555556159,0.977657609,5,"Db,G,G,Db","High"
5,"Circle",10,3.731884058,0.878623188,4,"Db,Db,X,X","High"
5,"Circle",10,4.125603261,1.062197464,5,"Db,X,X,X","High"
5,"Circle",10,3.502414855,1.523550725,8,"Db,Y,G,Lb","High"
5,"Circle",10,3.787440217,1.419686594,8,"Db,G,W,P","High"
5,"Circle",10,3.683574275,1.569443841,8,"Db,X,X,Y","High"
5,"Circle",10,3.869565217,1.632246377,8,"Db,X,X,X","High"
5,"Circle",10,3.903382246,0.551932971,2,"Lb,Lb,X,X","High"
5,"Circle",10,3.297101449,0.578501812,2,"Lb,Lb,X,X","High"
5,"Circle",10,3.628019928,0.617150362,2,"Lb,Lb,P,G","High"
5,"Circle",10,4.142512681,0.725240942,3,"Lb,W,X,X","High"
5,"Circle",10,3.393719203,0.790458333,3,"Lb,Db,P,Lb","High"
5,"Circle",10,3.24154529,1.033211957,5,"Lb,G,X,X","High"
5,"Circle",10,3.355072464,1.407608696,7,"Lb,W,X,X","High"
5,"Circle",10,3.24154529,1.441425725,8,"Lb,X,X,P","High"
5,"Circle",10,3.867150362,0.350240942,1,"X,X,Y,O","High"
5,"Circle",10,4.09903442,0.51328442,1,"X,X,X,X","High"
5,"Circle",10,3.997585145,0.681762681,2,"X,W,X,X","High"
5,"Circle",10,4.212559783,0.710748188,3,"X,X,X,X","High"
5,"Circle",10,3.454106884,1.086353261,5,"X,X,X,X","High"
5,"Circle",10,3.483092391,1.098429348,5,"X,X,X,X","High"
5,"Circle",10,3.958936594,1.028382246,5,"X,Y,X,X","High"
5,"Circle",10,3.915458333,1.151570652,6,"X,X,X,X","High"
5,"Circle",10,3.427536232,1.286835145,7,"X,X,X,X","High"
5,"Circle",11,3.859649123,0.27473136,1,"Db,O,W,Y","High"
5,"Circle",11,3.296783626,0.688353436,3,"Db,Db,Lb,O","High"
5,"Circle",11,3.803605629,0.549464547,2,"Db,X,Lb,X","High"
5,"Circle",11,4.186160453,0.649365863,2,"Db,P,Y,Y","High"
5,"Circle",11,3.516081871,0.924707602,4,"Db,W,G,G","High"
5,"Circle",11,3.503898026,1.090400219,5,"Db,X,X,Y","High"
5,"Circle",11,3.71588633,1.095272295,5,"Db,G,G,Db","High"
5,"Circle",11,3.988792032,1.163499635,6,"Db,X,X,X","High"
5,"Circle",11,3.645224781,1.399853801,7,"Db,Y,G,Lb","High"
5,"Circle",11,4.234892178,1.480263158,8,"Db,Lb,Y,P","High"
5,"Circle",11,3.586745249,1.653265716,8,"Db,B,W,Lb","High"
5,"Circle",11,3.999756944,1.485745614,8,"Db,G,W,P","High"
5,"Circle",11,3.71588633,0.362450658,1,"Lb,X,W,X","High"
5,"Circle",11,4.032651681,0.897903874,4,"Lb,Db,P,Lb","High"
5,"Circle",11,3.83528326,0.858918129,4,"Lb,Lb,P,G","High"
5,"Circle",11,3.114035088,0.92714364,4,"Lb,X,X,X","High"
5,"Circle",11,3.177388523,1.246345029,7,"Lb,W,X,X","High"
5,"Circle",11,3.248050073,1.144005848,6,"Lb,W,X,X","High"
5,"Circle",11,3.535575658,1.519248904,8,"Lb,G,X,X","High"
5,"Circle",11,3.927874635,1.331628289,7,"O,O,W,W","High"
5,"Circle",11,3.9303125,0.364888523,1,"X,X,Y,P","High"
5,"Circle",11,4.037523757,0.452607822,1,"X,X,X,X","High"
5,"Circle",11,3.796295687,0.357578582,1,"X,X,Y,Db","High"
5,"Circle",11,3.518517909,0.451997442,1,"X,X,X,X","High"
5,"Circle",11,3.313839547,0.568956506,2,"X,W,X,X","High"
5,"Circle",11,3.842593202,0.61525402,2,"X,X,X,X","High"
5,"Circle",11,3.155458699,1.005116959,5,"X,Y,X,X","High"
5,"Circle",11,3.645224781,1.007552997,5,"X,X,X,X","High"
5,"Circle",11,4.08625731,1.465643275,8,"X,X,X,X","High"
5,"Circle",11,3.806043494,1.675195541,8,"X,X,X,X","High"
5,"Circle",12,3.668371711,0.383163377,1,"Db,X,X,X","High"
5,"Circle",12,3.644005848,0.629263523,2,"Db,W,G,G","High"
5,"Circle",12,3.85843019,0.941154971,4,"Db,Db,Y,B","High"
5,"Circle",12,3.697611477,0.926535088,4,"Db,X,X,Y","High"
5,"Circle",12,3.21028326,1.177509137,6,"Db,X,X,X","High"
5,"Circle",12,3.395467836,1.167763158,6,"Db,Y,G,Lb","High"
5,"Circle",12,3.485623173,1.394371345,7,"Db,G,G,Db","High"
5,"Circle",12,3.955897295,1.533260234,8,"Db,G,W,P","High"
5,"Circle",12,3.887669956,0.483064693,1,"Lb,Lb,P,G","High"
5,"Circle",12,3.870614035,0.712110746,3,"Lb,Db,P,Lb","High"
5,"Circle",12,3.22002924,0.707236842,3,"Lb,P,X,X","High"
5,"Circle",12,4.221491228,1.121467471,6,"Lb,W,X,X","High"
5,"Circle",12,3.368664108,1.479654605,8,"Lb,W,B,P","High"
5,"Circle",12,4.082602339,1.128777412,6,"O,O,W,W","High"
5,"Circle",12,3.838938231,0.176047149,1,"X,X,X,X","High"
5,"Circle",12,3.946149488,0.380725512,1,"X,X,X,X","High"
5,"Circle",12,3.473441155,0.55372807,2,"X,W,X,X","High"
5,"Circle",12,4.148391813,0.909479167,4,"X,Y,X,X","High"
5,"Circle",12,3.573342471,1.019128289,5,"X,X,X,X","High"
5,"Circle",12,3.79751462,1.162889254,6,"X,X,X,X","High"
5,"Circle",12,3.726851243,1.428485015,8,"X,X,X,X","High"
5,"Circle",12,3.432017544,1.557626096,8,"X,X,X,X","High"
5,"Circle",12,3.78776864,0.329555921,1,"Y,X,X,X","High"
5,"Circle",13,3.77065051,0.213799198,1,"Db,X,X,X","High"
5,"Circle",13,3.959548105,0.541180758,2,"Db,W,G,G","High"
5,"Circle",13,3.469387755,0.836370262,4,"Db,Y,G,Lb","High"
5,"Circle",13,3.824708455,0.881924198,4,"Db,X,X,Y","High"
5,"Circle",13,3.350340743,0.994291181,5,"Db,X,X,X","High"
5,"Circle",13,3.571428571,1.004008746,5,"Db,G,G,Db","High"
5,"Circle",13,4.207968294,1.203230685,6,"Db,G,W,P","High"
5,"Circle",13,3.561711006,1.276116983,7,"Db,O,W,Y","High"
5,"Circle",13,3.44509293,1.336856778,7,"Db,Db,Y,B","High"
5,"Circle",13,3.859329446,0.211370262,1,"Lb,W,W,O","High"
5,"Circle",13,3.782798834,0.413629738,1,"Lb,Lb,X,X","High"
5,"Circle",13,3.447521866,0.597667638,2,"Lb,Db,P,Lb","High"
5,"Circle",13,4.064626458,1.166787536,6,"Lb,G,X,X","High"
5,"Circle",13,3.420796283,1.446186224,8,"Lb,W,P,B","High"
5,"Circle",13,3.966836735,0.364431487,1,"X,X,X,X","High"
5,"Circle",13,4.136297376,0.468294461,1,"X,W,X,X","High"
5,"Circle",13,3.883017493,0.737973761,3,"X,X,X,X","High"
5,"Circle",13,3.06122449,0.875242347,4,"X,X,Lb,X","High"
5,"Circle",13,3.807093659,1.312560131,7,"X,X,X,X","High"
5,"Circle",13,3.896987974,1.421889577,8,"X,X,X,X","High"
5,"Circle",13,3.960154883,1.530612245,8,"X,X,X,X","High"
6,"Tube",4,2.947388633,1.601382488,4,"Db,Lb,Y,P","High"
6,"Tube",4,3.150921659,0.944700461,2,"Db,P,G,W","High"
6,"Tube",4,3.369815668,0.871735791,2,"Lb,X,X,Y","High"
6,"Tube",4,3.054915515,0.821812596,2,"X,Lb,X,X","High"
6,"Tube",4,2.847542243,1.201996928,3,"X,X,X,X","High"
6,"Tube",4,3.008832565,0.975422427,2,"X,X,X,X","High"
6,"Tube",4,2.874423963,1.417050691,3,"X,Y,X,X","High"
6,"Tube",5,2.799389779,1.094584287,3,"Db,P,G,W","High"
6,"Tube",5,2.799389779,0.911517925,3,"Db,X,Y,X","High"
6,"Tube",5,3.028222731,0.808543097,2,"X,Lb,X,X","High"
6,"Tube",5,3.062547674,0.881006865,2,"X,X,X,X","High"
6,"Tube",5,3.443935927,0.804729214,2,"X,X,X,X","High"
6,"Tube",6,4.629204893,1.670489297,6,"Db,Lb,Y,P","High"
6,"Tube",6,4.927370031,1.357033639,7,"Db,P,G,W","High"
6,"Tube",6,2.958715596,0.860091743,2,"Db,X,Y,X","High"
6,"Tube",6,2.717889908,0.890672783,3,"X,X,X,X","High"
6,"Tube",6,4.900611621,1.433486239,7,"X,X,X,X","High"
