"Colony","Day","Nest","Bin","PropBrood","Density","Corner"
8,5,"Circle",8,0.125,"High","N"
8,8,"Circle",1,0,"High","Y"
8,8,"Circle",2,0,"High","N"
8,8,"Circle",3,0.0178571428571429,"High","N"
8,8,"Circle",4,0.0178571428571429,"High","N"
8,8,"Circle",5,0.214285714285714,"High","N"
8,8,"Circle",6,0.375,"High","N"
8,8,"Circle",7,0.25,"High","N"
8,8,"Circle",8,0.125,"High","N"
8,11,"Circle",1,0,"High","Y"
8,11,"Circle",2,0,"High","N"
8,11,"Circle",3,0.0175438596491228,"High","N"
8,11,"Circle",4,0.0175438596491228,"High","N"
8,11,"Circle",5,0.333333333333333,"High","N"
8,11,"Circle",6,0.245614035087719,"High","N"
8,11,"Circle",7,0.298245614035088,"High","N"
8,11,"Circle",8,0.087719298245614,"High","N"
8,12,"Circle",1,0,"High","Y"
8,12,"Circle",2,0,"High","N"
8,12,"Circle",3,0.0140845070422535,"High","N"
8,12,"Circle",4,0.0704225352112676,"High","N"
8,12,"Circle",5,0.211267605633803,"High","N"
8,12,"Circle",6,0.295774647887324,"High","N"
8,12,"Circle",7,0.323943661971831,"High","N"
8,12,"Circle",8,0.0845070422535211,"High","N"
8,7,"Circle",1,0,"High","Y"
8,7,"Circle",2,0,"High","N"
8,7,"Circle",3,0,"High","N"
8,7,"Circle",4,0.029126213592233,"High","N"
8,7,"Circle",5,0.300970873786408,"High","N"
8,7,"Circle",6,0.300970873786408,"High","N"
8,7,"Circle",7,0.155339805825243,"High","N"
8,7,"Circle",8,0.213592233009709,"High","N"
8,9,"Circle",1,0,"High","Y"
8,9,"Circle",2,0,"High","N"
8,9,"Circle",3,0,"High","N"
8,9,"Circle",4,0.0285714285714286,"High","N"
8,9,"Circle",5,0.271428571428571,"High","N"
8,9,"Circle",6,0.328571428571429,"High","N"
8,9,"Circle",7,0.271428571428571,"High","N"
8,9,"Circle",8,0.1,"High","N"
8,15,"Circle",1,0,"High","Y"
8,15,"Circle",2,0,"High","N"
8,15,"Circle",3,0,"High","N"
8,15,"Circle",4,0.025974025974026,"High","N"
8,15,"Circle",5,0.350649350649351,"High","N"
8,15,"Circle",6,0.350649350649351,"High","N"
8,15,"Circle",7,0.25974025974026,"High","N"
8,15,"Circle",8,0.012987012987013,"High","N"
8,13,"Circle",1,0,"High","Y"
8,13,"Circle",2,0,"High","N"
8,13,"Circle",3,0,"High","N"
8,13,"Circle",4,0.0246913580246914,"High","N"
8,13,"Circle",5,0.222222222222222,"High","N"
8,13,"Circle",6,0.395061728395062,"High","N"
8,13,"Circle",7,0.259259259259259,"High","N"
8,13,"Circle",8,0.0987654320987654,"High","N"
8,6,"Circle",1,0,"High","Y"
8,6,"Circle",2,0,"High","N"
8,6,"Circle",3,0,"High","N"
8,6,"Circle",4,0.1,"High","N"
8,6,"Circle",5,0.15,"High","N"
8,6,"Circle",6,0.1,"High","N"
8,6,"Circle",7,0.55,"High","N"
8,6,"Circle",8,0.1,"High","N"
8,14,"Circle",1,0,"High","Y"
8,14,"Circle",2,0,"High","N"
8,14,"Circle",3,0,"High","N"
8,14,"Circle",4,0.0128205128205128,"High","N"
8,14,"Circle",5,0.205128205128205,"High","N"
8,14,"Circle",6,0.346153846153846,"High","N"
8,14,"Circle",7,0.320512820512821,"High","N"
8,14,"Circle",8,0.115384615384615,"High","N"
9,9,"Tube",1,0.0363636363636364,"High","Y"
9,9,"Tube",2,0.240909090909091,"High","N"
9,9,"Tube",3,0.168181818181818,"High","Y"
9,9,"Tube",4,0.127272727272727,"High","Y"
9,9,"Tube",5,0.0818181818181818,"High","N"
9,9,"Tube",6,0.209090909090909,"High","Y"
9,9,"Tube",7,0.0636363636363636,"High","Y"
9,9,"Tube",8,0.0727272727272727,"High","N"
9,10,"Tube",1,0.0792452830188679,"High","Y"
9,10,"Tube",2,0.215094339622642,"High","N"
9,10,"Tube",3,0.2,"High","Y"
9,10,"Tube",4,0.135849056603774,"High","Y"
9,10,"Tube",5,0.0415094339622641,"High","N"
9,10,"Tube",6,0.177358490566038,"High","Y"
9,10,"Tube",7,0.128301886792453,"High","Y"
9,10,"Tube",8,0.0226415094339623,"High","N"
9,6,"Tube",1,0.0637254901960784,"High","Y"
9,6,"Tube",2,0.166666666666667,"High","N"
9,6,"Tube",3,0.25,"High","Y"
9,6,"Tube",4,0.0833333333333333,"High","Y"
9,6,"Tube",5,0.107843137254902,"High","N"
9,6,"Tube",6,0.0686274509803922,"High","Y"
9,6,"Tube",7,0.225490196078431,"High","Y"
9,6,"Tube",8,0.0343137254901961,"High","N"
9,3,"Tube",1,0.0365853658536585,"High","Y"
9,3,"Tube",2,0.189024390243902,"High","N"
9,3,"Tube",3,0.170731707317073,"High","Y"
9,3,"Tube",4,0.170731707317073,"High","Y"
9,3,"Tube",5,0.225609756097561,"High","N"
9,3,"Tube",6,0.128048780487805,"High","Y"
9,3,"Tube",7,0.0792682926829268,"High","Y"
9,3,"Tube",8,0,"High","N"
9,12,"Tube",1,0.0462962962962963,"High","Y"
9,12,"Tube",2,0.268518518518519,"High","N"
9,12,"Tube",3,0.162037037037037,"High","Y"
9,12,"Tube",4,0.138888888888889,"High","Y"
9,12,"Tube",5,0.0277777777777778,"High","N"
9,12,"Tube",6,0.148148148148148,"High","Y"
9,12,"Tube",7,0.148148148148148,"High","Y"
9,12,"Tube",8,0.0601851851851852,"High","N"
9,7,"Tube",1,0.0707547169811321,"High","Y"
9,7,"Tube",2,0.165094339622642,"High","N"
9,7,"Tube",3,0.179245283018868,"High","Y"
9,7,"Tube",4,0.127358490566038,"High","Y"
9,7,"Tube",5,0.0471698113207547,"High","N"
9,7,"Tube",6,0.174528301886792,"High","Y"
9,7,"Tube",7,0.174528301886792,"High","Y"
9,7,"Tube",8,0.0613207547169811,"High","N"
9,13,"Tube",1,0.0491803278688525,"High","Y"
9,13,"Tube",2,0.256830601092896,"High","N"
9,13,"Tube",3,0.240437158469945,"High","Y"
9,13,"Tube",4,0.158469945355191,"High","Y"
9,13,"Tube",5,0.0437158469945355,"High","N"
9,13,"Tube",6,0.0819672131147541,"High","Y"
9,13,"Tube",7,0.103825136612022,"High","Y"
9,13,"Tube",8,0.0655737704918033,"High","N"
9,5,"Tube",1,0.0596330275229358,"High","Y"
9,5,"Tube",2,0.105504587155963,"High","N"
9,5,"Tube",3,0.220183486238532,"High","Y"
9,5,"Tube",4,0.123853211009174,"High","Y"
9,5,"Tube",5,0.100917431192661,"High","N"
9,5,"Tube",6,0.178899082568807,"High","Y"
9,5,"Tube",7,0.174311926605505,"High","Y"
9,5,"Tube",8,0.036697247706422,"High","N"
9,8,"Tube",1,0.032967032967033,"High","Y"
9,8,"Tube",2,0.214285714285714,"High","N"
9,8,"Tube",3,0.175824175824176,"High","Y"
9,8,"Tube",4,0.148351648351648,"High","Y"
9,8,"Tube",5,0.0604395604395604,"High","N"
9,8,"Tube",6,0.197802197802198,"High","Y"
9,8,"Tube",7,0.131868131868132,"High","Y"
9,8,"Tube",8,0.0384615384615385,"High","N"
9,4,"Tube",1,0.0636942675159236,"High","Y"
9,4,"Tube",2,0.127388535031847,"High","N"
9,4,"Tube",3,0.229299363057325,"High","Y"
9,4,"Tube",4,0.10828025477707,"High","Y"
9,4,"Tube",5,0.171974522292994,"High","N"
9,4,"Tube",6,0.159235668789809,"High","Y"
9,4,"Tube",7,0.133757961783439,"High","Y"
9,4,"Tube",8,0.00636942675159236,"High","N"
9,16,"Circle",1,0.00338983050847458,"High","Y"
9,16,"Circle",2,0.00677966101694915,"High","N"
9,16,"Circle",3,0.0338983050847458,"High","N"
9,16,"Circle",4,0.155932203389831,"High","N"
9,16,"Circle",5,0.216949152542373,"High","N"
9,16,"Circle",6,0.189830508474576,"High","N"
9,16,"Circle",7,0.250847457627119,"High","N"
9,16,"Circle",8,0.142372881355932,"High","N"
9,15,"Circle",1,0,"High","Y"
9,15,"Circle",2,0.00619195046439629,"High","N"
9,15,"Circle",3,0.00619195046439629,"High","N"
9,15,"Circle",4,0.160990712074303,"High","N"
9,15,"Circle",5,0.229102167182663,"High","N"
9,15,"Circle",6,0.157894736842105,"High","N"
9,15,"Circle",7,0.269349845201238,"High","N"
9,15,"Circle",8,0.170278637770898,"High","N"
9,13,"Circle",1,0,"High","Y"
9,13,"Circle",2,0.00298507462686567,"High","N"
9,13,"Circle",3,0.0119402985074627,"High","N"
9,13,"Circle",4,0.137313432835821,"High","N"
9,13,"Circle",5,0.244776119402985,"High","N"
9,13,"Circle",6,0.182089552238806,"High","N"
9,13,"Circle",7,0.277611940298507,"High","N"
9,13,"Circle",8,0.143283582089552,"High","N"
9,9,"Circle",1,0,"High","Y"
9,9,"Circle",2,0.00343642611683849,"High","N"
9,9,"Circle",3,0.0206185567010309,"High","N"
9,9,"Circle",4,0.0549828178694158,"High","N"
9,9,"Circle",5,0.185567010309278,"High","N"
9,9,"Circle",6,0.285223367697594,"High","N"
9,9,"Circle",7,0.329896907216495,"High","N"
9,9,"Circle",8,0.120274914089347,"High","N"
9,10,"Circle",1,0,"High","Y"
9,10,"Circle",2,0,"High","N"
9,10,"Circle",3,0.0414201183431953,"High","N"
9,10,"Circle",4,0.0917159763313609,"High","N"
9,10,"Circle",5,0.254437869822485,"High","N"
9,10,"Circle",6,0.198224852071006,"High","N"
9,10,"Circle",7,0.248520710059172,"High","N"
9,10,"Circle",8,0.165680473372781,"High","N"
9,14,"Circle",1,0,"High","Y"
9,14,"Circle",2,0,"High","N"
9,14,"Circle",3,0.0110192837465565,"High","N"
9,14,"Circle",4,0.151515151515152,"High","N"
9,14,"Circle",5,0.258953168044077,"High","N"
9,14,"Circle",6,0.15702479338843,"High","N"
9,14,"Circle",7,0.283746556473829,"High","N"
9,14,"Circle",8,0.137741046831956,"High","N"
9,12,"Circle",1,0,"High","Y"
9,12,"Circle",2,0,"High","N"
9,12,"Circle",3,0.00934579439252336,"High","N"
9,12,"Circle",4,0.0934579439252336,"High","N"
9,12,"Circle",5,0.199376947040498,"High","N"
9,12,"Circle",6,0.249221183800623,"High","N"
9,12,"Circle",7,0.308411214953271,"High","N"
9,12,"Circle",8,0.14018691588785,"High","N"
9,6,"Circle",1,0,"High","Y"
9,6,"Circle",2,0,"High","N"
9,6,"Circle",3,0.0222222222222222,"High","N"
9,6,"Circle",4,0.111111111111111,"High","N"
9,6,"Circle",5,0.161111111111111,"High","N"
9,6,"Circle",6,0.372222222222222,"High","N"
9,6,"Circle",7,0.222222222222222,"High","N"
9,6,"Circle",8,0.111111111111111,"High","N"
9,7,"Circle",1,0,"High","Y"
9,7,"Circle",2,0,"High","N"
9,7,"Circle",3,0.0240384615384615,"High","N"
9,7,"Circle",4,0.110576923076923,"High","N"
9,7,"Circle",5,0.149038461538462,"High","N"
9,7,"Circle",6,0.264423076923077,"High","N"
9,7,"Circle",7,0.274038461538462,"High","N"
9,7,"Circle",8,0.177884615384615,"High","N"
9,8,"Circle",1,0,"High","Y"
9,8,"Circle",2,0,"High","N"
9,8,"Circle",3,0.00586510263929619,"High","N"
9,8,"Circle",4,0.134897360703812,"High","N"
9,8,"Circle",5,0.231671554252199,"High","N"
9,8,"Circle",6,0.19941348973607,"High","N"
9,8,"Circle",7,0.287390029325513,"High","N"
9,8,"Circle",8,0.140762463343109,"High","N"
10,4,"Tube",1,0.126288659793814,"High","Y"
10,4,"Tube",2,0.128865979381443,"High","N"
10,4,"Tube",3,0.121134020618557,"High","Y"
10,4,"Tube",4,0.131443298969072,"High","Y"
10,4,"Tube",5,0.164948453608247,"High","N"
10,4,"Tube",6,0.152061855670103,"High","Y"
10,4,"Tube",7,0.128865979381443,"High","Y"
10,4,"Tube",8,0.0463917525773196,"High","N"
10,3,"Tube",1,0.139664804469274,"High","Y"
10,3,"Tube",2,0.136871508379888,"High","N"
10,3,"Tube",3,0.156424581005587,"High","Y"
10,3,"Tube",4,0.153631284916201,"High","Y"
10,3,"Tube",5,0.136871508379888,"High","N"
10,3,"Tube",6,0.136871508379888,"High","Y"
10,3,"Tube",7,0.0893854748603352,"High","Y"
10,3,"Tube",8,0.0502793296089385,"High","N"
10,2,"Tube",1,0.16793893129771,"High","Y"
10,2,"Tube",2,0.124681933842239,"High","N"
10,2,"Tube",3,0.155216284987277,"High","Y"
10,2,"Tube",4,0.124681933842239,"High","Y"
10,2,"Tube",5,0.124681933842239,"High","N"
10,2,"Tube",6,0.111959287531807,"High","Y"
10,2,"Tube",7,0.122137404580153,"High","Y"
10,2,"Tube",8,0.0687022900763359,"High","N"
10,13,"Tube",1,0.061576354679803,"High","Y"
10,13,"Tube",2,0.0960591133004926,"High","N"
10,13,"Tube",3,0.0985221674876847,"High","Y"
10,13,"Tube",4,0.120689655172414,"High","Y"
10,13,"Tube",5,0.137931034482759,"High","N"
10,13,"Tube",6,0.194581280788177,"High","Y"
10,13,"Tube",7,0.214285714285714,"High","Y"
10,13,"Tube",8,0.0763546798029557,"High","N"
10,9,"Tube",1,0.0980861244019139,"High","Y"
10,9,"Tube",2,0.110047846889952,"High","N"
10,9,"Tube",3,0.12200956937799,"High","Y"
10,9,"Tube",4,0.119617224880383,"High","Y"
10,9,"Tube",5,0.15311004784689,"High","N"
10,9,"Tube",6,0.150717703349282,"High","Y"
10,9,"Tube",7,0.169856459330144,"High","Y"
10,9,"Tube",8,0.076555023923445,"High","N"
10,7,"Tube",1,0.089058524173028,"High","Y"
10,7,"Tube",2,0.10941475826972,"High","N"
10,7,"Tube",3,0.124681933842239,"High","Y"
10,7,"Tube",4,0.137404580152672,"High","Y"
10,7,"Tube",5,0.139949109414758,"High","N"
10,7,"Tube",6,0.175572519083969,"High","Y"
10,7,"Tube",7,0.152671755725191,"High","Y"
10,7,"Tube",8,0.0712468193384224,"High","N"
10,5,"Tube",1,0.095,"High","Y"
10,5,"Tube",2,0.135,"High","N"
10,5,"Tube",3,0.1225,"High","Y"
10,5,"Tube",4,0.1325,"High","Y"
10,5,"Tube",5,0.1725,"High","N"
10,5,"Tube",6,0.1375,"High","Y"
10,5,"Tube",7,0.135,"High","Y"
10,5,"Tube",8,0.07,"High","N"
10,11,"Tube",1,0.0807799442896936,"High","Y"
10,11,"Tube",2,0.0863509749303621,"High","N"
10,11,"Tube",3,0.119777158774373,"High","Y"
10,11,"Tube",4,0.11142061281337,"High","Y"
10,11,"Tube",5,0.133704735376045,"High","N"
10,11,"Tube",6,0.158774373259053,"High","Y"
10,11,"Tube",7,0.203342618384401,"High","Y"
10,11,"Tube",8,0.105849582172702,"High","N"
10,8,"Tube",1,0.095360824742268,"High","Y"
10,8,"Tube",2,0.121134020618557,"High","N"
10,8,"Tube",3,0.11340206185567,"High","Y"
10,8,"Tube",4,0.123711340206186,"High","Y"
10,8,"Tube",5,0.146907216494845,"High","N"
10,8,"Tube",6,0.13659793814433,"High","Y"
10,8,"Tube",7,0.180412371134021,"High","Y"
10,8,"Tube",8,0.0824742268041237,"High","N"
10,12,"Tube",1,0.0605326876513317,"High","Y"
10,12,"Tube",2,0.0968523002421307,"High","N"
10,12,"Tube",3,0.11864406779661,"High","Y"
10,12,"Tube",4,0.113801452784504,"High","Y"
10,12,"Tube",5,0.13317191283293,"High","N"
10,12,"Tube",6,0.196125907990315,"High","Y"
10,12,"Tube",7,0.196125907990315,"High","Y"
10,12,"Tube",8,0.0847457627118644,"High","N"
10,15,"Circle",1,0.00579710144927536,"High","Y"
10,15,"Circle",2,0.0521739130434783,"High","N"
10,15,"Circle",3,0.0405797101449275,"High","N"
10,15,"Circle",4,0.197101449275362,"High","N"
10,15,"Circle",5,0.281159420289855,"High","N"
10,15,"Circle",6,0.246376811594203,"High","N"
10,15,"Circle",7,0.127536231884058,"High","N"
10,15,"Circle",8,0.0492753623188406,"High","N"
10,8,"Circle",1,0.00785340314136126,"High","Y"
10,8,"Circle",2,0.06282722513089,"High","N"
10,8,"Circle",3,0.0654450261780105,"High","N"
10,8,"Circle",4,0.191099476439791,"High","N"
10,8,"Circle",5,0.24869109947644,"High","N"
10,8,"Circle",6,0.222513089005236,"High","N"
10,8,"Circle",7,0.12303664921466,"High","N"
10,8,"Circle",8,0.0785340314136126,"High","N"
10,12,"Circle",1,0.0091743119266055,"High","Y"
10,12,"Circle",2,0.0397553516819572,"High","N"
10,12,"Circle",3,0.0856269113149847,"High","N"
10,12,"Circle",4,0.253822629969419,"High","N"
10,12,"Circle",5,0.275229357798165,"High","N"
10,12,"Circle",6,0.174311926605505,"High","N"
10,12,"Circle",7,0.107033639143731,"High","N"
10,12,"Circle",8,0.055045871559633,"High","N"
10,9,"Circle",1,0.0105263157894737,"High","Y"
10,9,"Circle",2,0.0631578947368421,"High","N"
10,9,"Circle",3,0.0736842105263158,"High","N"
10,9,"Circle",4,0.176315789473684,"High","N"
10,9,"Circle",5,0.239473684210526,"High","N"
10,9,"Circle",6,0.257894736842105,"High","N"
10,9,"Circle",7,0.1,"High","N"
10,9,"Circle",8,0.0789473684210526,"High","N"
10,10,"Circle",1,0.0056980056980057,"High","Y"
10,10,"Circle",2,0.0541310541310541,"High","N"
10,10,"Circle",3,0.0712250712250712,"High","N"
10,10,"Circle",4,0.210826210826211,"High","N"
10,10,"Circle",5,0.227920227920228,"High","N"
10,10,"Circle",6,0.227920227920228,"High","N"
10,10,"Circle",7,0.111111111111111,"High","N"
10,10,"Circle",8,0.0911680911680912,"High","N"
10,5,"Circle",1,0.00257731958762887,"High","Y"
10,5,"Circle",2,0.038659793814433,"High","N"
10,5,"Circle",3,0.0798969072164948,"High","N"
10,5,"Circle",4,0.128865979381443,"High","N"
10,5,"Circle",5,0.257731958762887,"High","N"
10,5,"Circle",6,0.244845360824742,"High","N"
10,5,"Circle",7,0.152061855670103,"High","N"
10,5,"Circle",8,0.095360824742268,"High","N"
10,11,"Circle",1,0.00588235294117647,"High","Y"
10,11,"Circle",2,0.0382352941176471,"High","N"
10,11,"Circle",3,0.0676470588235294,"High","N"
10,11,"Circle",4,0.188235294117647,"High","N"
10,11,"Circle",5,0.267647058823529,"High","N"
10,11,"Circle",6,0.273529411764706,"High","N"
10,11,"Circle",7,0.0941176470588235,"High","N"
10,11,"Circle",8,0.0647058823529412,"High","N"
10,6,"Circle",1,0,"High","Y"
10,6,"Circle",2,0.0647668393782383,"High","N"
10,6,"Circle",3,0.0725388601036269,"High","N"
10,6,"Circle",4,0.139896373056995,"High","N"
10,6,"Circle",5,0.246113989637306,"High","N"
10,6,"Circle",6,0.256476683937824,"High","N"
10,6,"Circle",7,0.150259067357513,"High","N"
10,6,"Circle",8,0.0699481865284974,"High","N"
10,13,"Circle",1,0,"High","Y"
10,13,"Circle",2,0.04,"High","N"
10,13,"Circle",3,0.0523076923076923,"High","N"
10,13,"Circle",4,0.153846153846154,"High","N"
10,13,"Circle",5,0.292307692307692,"High","N"
10,13,"Circle",6,0.258461538461538,"High","N"
10,13,"Circle",7,0.126153846153846,"High","N"
10,13,"Circle",8,0.0769230769230769,"High","N"
10,4,"Circle",1,0,"High","Y"
10,4,"Circle",2,0.0380710659898477,"High","N"
10,4,"Circle",3,0.0786802030456853,"High","N"
10,4,"Circle",4,0.134517766497462,"High","N"
10,4,"Circle",5,0.236040609137056,"High","N"
10,4,"Circle",6,0.269035532994924,"High","N"
10,4,"Circle",7,0.142131979695431,"High","N"
10,4,"Circle",8,0.101522842639594,"High","N"
